			-0,000238	-6400					-0,000238	-0,032	
			-0,0002378	-6800					-0,0002378	-0,024	
			-0,0002376	-6800					-0,0002376	-0,032	
			-0,0002374	-7000					-0,0002374	-0,024	
			-0,0002372	-6800					-0,0002372	-0,032	
			-0,000237	-7000					-0,000237	-0,016	
			-0,0002368	-6600					-0,0002368	-0,032	
			-0,0002366	-6800					-0,0002366	-0,016	
			-0,0002364	-7000					-0,0002364	-0,024	
			-0,0002362	-6800					-0,0002362	-0,024	
			-0,000236	-6800					-0,000236	-0,016	
			-0,0002358	-6800					-0,0002358	-0,008	
			-0,0002356	-7000					-0,0002356	-0,024	
			-0,0002354	-6800					-0,0002354	-0,016	
			-0,0002352	-6800					-0,0002352	-0,008	
			-0,000235	-6800					-0,000235	-0,016	
			-0,0002348	-6800					-0,0002348	-0,016	
			-0,0002346	-7000					-0,0002346	-0,008	
			-0,0002344	-6800					-0,0002344	-0,008	
			-0,0002342	-6800					-0,0002342	-0,008	
			-0,000234	-6800					-0,000234	-0,008	
			-0,0002338	-6800					-0,0002338	-0,008	
			-0,0002336	-6800					-0,0002336	0	
			-0,0002334	-6800					-0,0002334	0	
			-0,0002332	-6600					-0,0002332	-0,008	
			-0,000233	-6800					-0,000233	0	
			-0,0002328	-6600					-0,0002328	-0,008	
			-0,0002326	-6800					-0,0002326	-0,008	
			-0,0002324	-6800					-0,0002324	-0,008	
			-0,0002322	-6600					-0,0002322	0	
			-0,000232	-6800					-0,000232	0	
			-0,0002318	-6600					-0,0002318	0,008	
			-0,0002316	-6800					-0,0002316	0,008	
			-0,0002314	-6600					-0,0002314	0,008	
			-0,0002312	-6600					-0,0002312	0	
			-0,000231	-6800					-0,000231	0,008	
			-0,0002308	-6800					-0,0002308	0,008	
			-0,0002306	-6800					-0,0002306	0,008	
			-0,0002304	-6600					-0,0002304	0,008	
			-0,0002302	-6800					-0,0002302	0,016	
			-0,00023	-6600					-0,00023	0,008	
			-0,0002298	-6600					-0,0002298	0,008	
			-0,0002296	-6600					-0,0002296	0,008	
			-0,0002294	-6600					-0,0002294	0,008	
			-0,0002292	-6800					-0,0002292	0,008	
			-0,000229	-6600					-0,000229	0,008	
			-0,0002288	-6800					-0,0002288	0,024	
			-0,0002286	-6600					-0,0002286	0,024	
			-0,0002284	-6400					-0,0002284	0,016	
			-0,0002282	-6600					-0,0002282	0,008	
			-0,000228	-6400					-0,000228	0,016	
			-0,0002278	-6600					-0,0002278	0,016	
			-0,0002276	-6600					-0,0002276	0,024	
			-0,0002274	-6600					-0,0002274	0,016	
			-0,0002272	-6800					-0,0002272	0,016	
			-0,000227	-6400					-0,000227	0,024	
			-0,0002268	-6600					-0,0002268	0,024	
			-0,0002266	-6400					-0,0002266	0,024	
			-0,0002264	-6600					-0,0002264	0,024	
			-0,0002262	-6600					-0,0002262	0,032	
			-0,000226	-6400					-0,000226	0,024	
			-0,0002258	-6400					-0,0002258	0,032	
			-0,0002256	-6400					-0,0002256	0,024	
			-0,0002254	-6400					-0,0002254	0,032	
			-0,0002252	-6200					-0,0002252	0,032	
			-0,000225	-6400					-0,000225	0,04	
			-0,0002248	-6400					-0,0002248	0,04	
			-0,0002246	-6400					-0,0002246	0,032	
			-0,0002244	-6400					-0,0002244	0,04	
			-0,0002242	-6200					-0,0002242	0,04	
			-0,000224	-6200					-0,000224	0,048	
			-0,0002238	-6200					-0,0002238	0,048	
			-0,0002236	-6200					-0,0002236	0,048	
			-0,0002234	-6000					-0,0002234	0,032	
			-0,0002232	-6200					-0,0002232	0,048	
			-0,000223	-6200					-0,000223	0,04	
			-0,0002228	-6400					-0,0002228	0,032	
			-0,0002226	-6200					-0,0002226	0,04	
			-0,0002224	-6200					-0,0002224	0,04	
			-0,0002222	-6200					-0,0002222	0,056	
			-0,000222	-6200					-0,000222	0,056	
			-0,0002218	-6000					-0,0002218	0,04	
			-0,0002216	-6000					-0,0002216	0,048	
			-0,0002214	-6000					-0,0002214	0,056	
			-0,0002212	-6200					-0,0002212	0,048	
			-0,000221	-5800					-0,000221	0,048	
			-0,0002208	-6000					-0,0002208	0,064	
			-0,0002206	-5600					-0,0002206	0,056	
			-0,0002204	-6000					-0,0002204	0,056	
			-0,0002202	-5800					-0,0002202	0,056	
			-0,00022	-5800					-0,00022	0,056	
			-0,0002198	-5800					-0,0002198	0,056	
			-0,0002196	-5800					-0,0002196	0,056	
			-0,0002194	-5600					-0,0002194	0,056	
			-0,0002192	-5800					-0,0002192	0,056	
			-0,000219	-5800					-0,000219	0,072	
			-0,0002188	-5800					-0,0002188	0,064	
			-0,0002186	-5800					-0,0002186	0,064	
			-0,0002184	-5800					-0,0002184	0,048	
			-0,0002182	-5600					-0,0002182	0,064	
			-0,000218	-5400					-0,000218	0,064	
			-0,0002178	-5600					-0,0002178	0,072	
			-0,0002176	-5600					-0,0002176	0,072	
			-0,0002174	-5600					-0,0002174	0,064	
			-0,0002172	-5600					-0,0002172	0,072	
			-0,000217	-5400					-0,000217	0,072	
			-0,0002168	-5400					-0,0002168	0,072	
			-0,0002166	-5400					-0,0002166	0,08	
			-0,0002164	-5400					-0,0002164	0,072	
			-0,0002162	-5400					-0,0002162	0,072	
			-0,000216	-5200					-0,000216	0,072	
			-0,0002158	-5200					-0,0002158	0,064	
			-0,0002156	-5400					-0,0002156	0,072	
			-0,0002154	-5200					-0,0002154	0,072	
			-0,0002152	-5400					-0,0002152	0,08	
			-0,000215	-5200					-0,000215	0,08	
			-0,0002148	-5400					-0,0002148	0,088	
			-0,0002146	-5400					-0,0002146	0,08	
			-0,0002144	-5200					-0,0002144	0,072	
			-0,0002142	-5200					-0,0002142	0,08	
			-0,000214	-5200					-0,000214	0,088	
			-0,0002138	-5000					-0,0002138	0,088	
			-0,0002136	-4800					-0,0002136	0,088	
			-0,0002134	-4800					-0,0002134	0,08	
			-0,0002132	-4800					-0,0002132	0,08	
			-0,000213	-4800					-0,000213	0,08	
			-0,0002128	-5000					-0,0002128	0,08	
			-0,0002126	-4800					-0,0002126	0,08	
			-0,0002124	-5000					-0,0002124	0,08	
			-0,0002122	-4600					-0,0002122	0,072	
			-0,000212	-4600					-0,000212	0,096	
			-0,0002118	-4800					-0,0002118	0,096	
			-0,0002116	-4600					-0,0002116	0,08	
			-0,0002114	-4600					-0,0002114	0,096	
			-0,0002112	-4600					-0,0002112	0,088	
			-0,000211	-4600					-0,000211	0,088	
			-0,0002108	-4400					-0,0002108	0,104	
			-0,0002106	-4400					-0,0002106	0,104	
			-0,0002104	-4400					-0,0002104	0,096	
			-0,0002102	-4600					-0,0002102	0,096	
			-0,00021	-4200					-0,00021	0,104	
			-0,0002098	-4200					-0,0002098	0,096	
			-0,0002096	-4200					-0,0002096	0,096	
			-0,0002094	-4400					-0,0002094	0,088	
			-0,0002092	-4200					-0,0002092	0,112	
			-0,000209	-4200					-0,000209	0,104	
			-0,0002088	-4000					-0,0002088	0,104	
			-0,0002086	-4000					-0,0002086	0,096	
			-0,0002084	-4000					-0,0002084	0,096	
			-0,0002082	-4000					-0,0002082	0,096	
			-0,000208	-4000					-0,000208	0,104	
			-0,0002078	-4200					-0,0002078	0,096	
			-0,0002076	-4000					-0,0002076	0,104	
			-0,0002074	-3800					-0,0002074	0,104	
			-0,0002072	-4000					-0,0002072	0,104	
			-0,000207	-4000					-0,000207	0,096	
			-0,0002068	-3400					-0,0002068	0,104	
			-0,0002066	-3800					-0,0002066	0,104	
			-0,0002064	-3600					-0,0002064	0,104	
			-0,0002062	-3600					-0,0002062	0,104	
			-0,000206	-3600					-0,000206	0,104	
			-0,0002058	-3600					-0,0002058	0,104	
			-0,0002056	-3400					-0,0002056	0,104	
			-0,0002054	-3400					-0,0002054	0,112	
			-0,0002052	-3400					-0,0002052	0,112	
			-0,000205	-3400					-0,000205	0,104	
			-0,0002048	-3200					-0,0002048	0,112	
			-0,0002046	-3200					-0,0002046	0,104	
			-0,0002044	-3200					-0,0002044	0,112	
			-0,0002042	-3200					-0,0002042	0,112	
			-0,000204	-3200					-0,000204	0,12	
			-0,0002038	-3000					-0,0002038	0,12	
			-0,0002036	-2800					-0,0002036	0,112	
			-0,0002034	-3200					-0,0002034	0,12	
			-0,0002032	-3200					-0,0002032	0,104	
			-0,000203	-2800					-0,000203	0,112	
			-0,0002028	-2800					-0,0002028	0,112	
			-0,0002026	-2800					-0,0002026	0,112	
			-0,0002024	-3000					-0,0002024	0,128	
			-0,0002022	-2800					-0,0002022	0,12	
			-0,000202	-2800					-0,000202	0,104	
			-0,0002018	-2800					-0,0002018	0,12	
			-0,0002016	-2600					-0,0002016	0,12	
			-0,0002014	-2600					-0,0002014	0,12	
			-0,0002012	-2600					-0,0002012	0,112	
			-0,000201	-2400					-0,000201	0,12	
			-0,0002008	-2400					-0,0002008	0,128	
			-0,0002006	-2400					-0,0002006	0,128	
			-0,0002004	-2400					-0,0002004	0,12	
			-0,0002002	-2200					-0,0002002	0,112	
			-0,0002	-2400					-0,0002	0,12	
			-0,0001998	-2400					-0,0001998	0,12	
			-0,0001996	-2200					-0,0001996	0,12	
			-0,0001994	-2200					-0,0001994	0,128	
			-0,0001992	-2200					-0,0001992	0,136	
			-0,000199	-2200					-0,000199	0,136	
			-0,0001988	-2000					-0,0001988	0,136	
			-0,0001986	-2200					-0,0001986	0,104	
			-0,0001984	-1800					-0,0001984	0,12	
			-0,0001982	-1800					-0,0001982	0,12	
			-0,000198	-2000					-0,000198	0,112	
			-0,0001978	-1800					-0,0001978	0,12	
			-0,0001976	-1800					-0,0001976	0,128	
			-0,0001974	-1600					-0,0001974	0,128	
			-0,0001972	-1600					-0,0001972	0,128	
			-0,000197	-1800					-0,000197	0,128	
			-0,0001968	-1600					-0,0001968	0,128	
			-0,0001966	-1600					-0,0001966	0,12	
			-0,0001964	-1400					-0,0001964	0,12	
			-0,0001962	-1600					-0,0001962	0,136	
			-0,000196	-1600					-0,000196	0,128	
			-0,0001958	-1400					-0,0001958	0,136	
			-0,0001956	-1400					-0,0001956	0,128	
			-0,0001954	-1600					-0,0001954	0,12	
			-0,0001952	-1200					-0,0001952	0,12	
			-0,000195	-1400					-0,000195	0,12	
			-0,0001948	-1200					-0,0001948	0,12	
			-0,0001946	-1200					-0,0001946	0,128	
			-0,0001944	-1200					-0,0001944	0,128	
			-0,0001942	-1200					-0,0001942	0,136	
			-0,000194	-1200					-0,000194	0,128	
			-0,0001938	-1000					-0,0001938	0,128	
			-0,0001936	-1000					-0,0001936	0,112	
			-0,0001934	-800					-0,0001934	0,128	
			-0,0001932	-1000					-0,0001932	0,12	
			-0,000193	-1000					-0,000193	0,128	
			-0,0001928	-600					-0,0001928	0,12	
			-0,0001926	-800					-0,0001926	0,136	
			-0,0001924	-800					-0,0001924	0,128	
			-0,0001922	-800					-0,0001922	0,144	
			-0,000192	-600					-0,000192	0,136	
			-0,0001918	-600					-0,0001918	0,128	
			-0,0001916	-400					-0,0001916	0,128	
			-0,0001914	-600					-0,0001914	0,128	
			-0,0001912	-600					-0,0001912	0,12	
			-0,000191	-400					-0,000191	0,136	
			-0,0001908	-400					-0,0001908	0,128	
			-0,0001906	-200					-0,0001906	0,144	
			-0,0001904	-200					-0,0001904	0,128	
			-0,0001902	-200					-0,0001902	0,128	
			-0,00019	0					-0,00019	0,128	
			-0,0001898	0					-0,0001898	0,128	
			-0,0001896	-200					-0,0001896	0,136	
			-0,0001894	0					-0,0001894	0,144	
			-0,0001892	0					-0,0001892	0,128	
			-0,000189	200					-0,000189	0,136	
			-0,0001888	200					-0,0001888	0,136	
			-0,0001886	200					-0,0001886	0,136	
			-0,0001884	200					-0,0001884	0,128	
			-0,0001882	400					-0,0001882	0,128	
			-0,000188	600					-0,000188	0,12	
			-0,0001878	400					-0,0001878	0,136	
			-0,0001876	400					-0,0001876	0,12	
			-0,0001874	600					-0,0001874	0,128	
			-0,0001872	600					-0,0001872	0,128	
			-0,000187	600					-0,000187	0,128	
			-0,0001868	400					-0,0001868	0,12	
			-0,0001866	800					-0,0001866	0,12	
			-0,0001864	600					-0,0001864	0,136	
			-0,0001862	600					-0,0001862	0,136	
			-0,000186	600					-0,000186	0,136	
			-0,0001858	800					-0,0001858	0,128	
			-0,0001856	600					-0,0001856	0,136	
			-0,0001854	1000					-0,0001854	0,12	
			-0,0001852	1000					-0,0001852	0,128	
			-0,000185	1000					-0,000185	0,128	
			-0,0001848	1200					-0,0001848	0,128	
			-0,0001846	1000					-0,0001846	0,128	
			-0,0001844	1000					-0,0001844	0,128	
			-0,0001842	1200					-0,0001842	0,144	
			-0,000184	1200					-0,000184	0,144	
			-0,0001838	1400					-0,0001838	0,128	
			-0,0001836	1200					-0,0001836	0,136	
			-0,0001834	1200					-0,0001834	0,128	
			-0,0001832	1200					-0,0001832	0,128	
			-0,000183	1400					-0,000183	0,128	
			-0,0001828	1400					-0,0001828	0,128	
			-0,0001826	1600					-0,0001826	0,136	
			-0,0001824	1800					-0,0001824	0,136	
			-0,0001822	1400					-0,0001822	0,12	
			-0,000182	1400					-0,000182	0,12	
			-0,0001818	1600					-0,0001818	0,12	
			-0,0001816	1600					-0,0001816	0,128	
			-0,0001814	1600					-0,0001814	0,104	
			-0,0001812	2000					-0,0001812	0,12	
			-0,000181	2000					-0,000181	0,12	
			-0,0001808	1800					-0,0001808	0,136	
			-0,0001806	1800					-0,0001806	0,12	
			-0,0001804	2000					-0,0001804	0,12	
			-0,0001802	2000					-0,0001802	0,12	
			-0,00018	2000					-0,00018	0,136	
			-0,0001798	2200					-0,0001798	0,12	
			-0,0001796	2000					-0,0001796	0,128	
			-0,0001794	2000					-0,0001794	0,144	
			-0,0001792	2200					-0,0001792	0,136	
			-0,000179	2000					-0,000179	0,136	
			-0,0001788	2200					-0,0001788	0,112	
			-0,0001786	2200					-0,0001786	0,12	
			-0,0001784	2200					-0,0001784	0,112	
			-0,0001782	2600					-0,0001782	0,12	
			-0,000178	2200					-0,000178	0,12	
			-0,0001778	2400					-0,0001778	0,12	
			-0,0001776	2600					-0,0001776	0,128	
			-0,0001774	2600					-0,0001774	0,112	
			-0,0001772	2400					-0,0001772	0,12	
			-0,000177	2800					-0,000177	0,112	
			-0,0001768	2600					-0,0001768	0,112	
			-0,0001766	2600					-0,0001766	0,112	
			-0,0001764	2800					-0,0001764	0,12	
			-0,0001762	3000					-0,0001762	0,12	
			-0,000176	2800					-0,000176	0,128	
			-0,0001758	3000					-0,0001758	0,12	
			-0,0001756	2600					-0,0001756	0,112	
			-0,0001754	2800					-0,0001754	0,112	
			-0,0001752	2800					-0,0001752	0,12	
			-0,000175	2800					-0,000175	0,104	
			-0,0001748	3200					-0,0001748	0,112	
			-0,0001746	3000					-0,0001746	0,128	
			-0,0001744	3000					-0,0001744	0,128	
			-0,0001742	3200					-0,0001742	0,12	
			-0,000174	3200					-0,000174	0,12	
			-0,0001738	3200					-0,0001738	0,112	
			-0,0001736	3200					-0,0001736	0,112	
			-0,0001734	3400					-0,0001734	0,112	
			-0,0001732	3400					-0,0001732	0,128	
			-0,000173	3600					-0,000173	0,104	
			-0,0001728	3400					-0,0001728	0,12	
			-0,0001726	3600					-0,0001726	0,12	
			-0,0001724	3400					-0,0001724	0,144	
			-0,0001722	3400					-0,0001722	0,112	
			-0,000172	3600					-0,000172	0,12	
			-0,0001718	3600					-0,0001718	0,112	
			-0,0001716	3600					-0,0001716	0,112	
			-0,0001714	3400					-0,0001714	0,104	
			-0,0001712	3600					-0,0001712	0,112	
			-0,000171	3800					-0,000171	0,104	
			-0,0001708	3800					-0,0001708	0,128	
			-0,0001706	3800					-0,0001706	0,104	
			-0,0001704	3800					-0,0001704	0,104	
			-0,0001702	3800					-0,0001702	0,104	
			-0,00017	3800					-0,00017	0,104	
			-0,0001698	3800					-0,0001698	0,112	
			-0,0001696	4000					-0,0001696	0,104	
			-0,0001694	4000					-0,0001694	0,104	
			-0,0001692	4200					-0,0001692	0,176	
			-0,000169	4000					-0,000169	0,128	
			-0,0001688	4000					-0,0001688	0,12	
			-0,0001686	4200					-0,0001686	0,12	
			-0,0001684	4000					-0,0001684	0,112	
			-0,0001682	4000					-0,0001682	0,104	
			-0,000168	4200					-0,000168	0,104	
			-0,0001678	4200					-0,0001678	0,112	
			-0,0001676	4400					-0,0001676	0,112	
			-0,0001674	4200					-0,0001674	0,112	
			-0,0001672	4200					-0,0001672	0,104	
			-0,000167	4200					-0,000167	0,096	
			-0,0001668	4400					-0,0001668	0,104	
			-0,0001666	4200					-0,0001666	0,096	
			-0,0001664	4400					-0,0001664	0,104	
			-0,0001662	4400					-0,0001662	0,096	
			-0,000166	4400					-0,000166	0,096	
			-0,0001658	4200					-0,0001658	0,152	
			-0,0001656	4400					-0,0001656	0,112	
			-0,0001654	4400					-0,0001654	0,168	
			-0,0001652	4400					-0,0001652	0,152	
			-0,000165	4600					-0,000165	0,128	
			-0,0001648	4600					-0,0001648	0,112	
			-0,0001646	4800					-0,0001646	0,104	
			-0,0001644	4800					-0,0001644	0,144	
			-0,0001642	4800					-0,0001642	0,144	
			-0,000164	4600					-0,000164	0,12	
			-0,0001638	4800					-0,0001638	0,112	
			-0,0001636	4600					-0,0001636	0,104	
			-0,0001634	5000					-0,0001634	0,096	
			-0,0001632	4800					-0,0001632	0,096	
			-0,000163	4600					-0,000163	0,088	
			-0,0001628	4600					-0,0001628	0,104	
			-0,0001626	5000					-0,0001626	0,112	
			-0,0001624	5000					-0,0001624	0,088	
			-0,0001622	5000					-0,0001622	0,088	
			-0,000162	5200					-0,000162	0,096	
			-0,0001618	4800					-0,0001618	0,088	
			-0,0001616	5200					-0,0001616	0,136	
			-0,0001614	5200					-0,0001614	0,12	
			-0,0001612	5200					-0,0001612	0,136	
			-0,000161	5200					-0,000161	0,128	
			-0,0001608	5200					-0,0001608	0,104	
			-0,0001606	5200					-0,0001606	0,096	
			-0,0001604	5000					-0,0001604	0,096	
			-0,0001602	5400					-0,0001602	0,088	
			-0,00016	5400					-0,00016	0,088	
			-0,0001598	5400					-0,0001598	0,08	
			-0,0001596	5200					-0,0001596	0,096	
			-0,0001594	5200					-0,0001594	0,088	
			-0,0001592	5200					-0,0001592	0,088	
			-0,000159	5000					-0,000159	0,072	
			-0,0001588	5400					-0,0001588	0,08	
			-0,0001586	5200					-0,0001586	0,08	
			-0,0001584	5200					-0,0001584	0,072	
			-0,0001582	5400					-0,0001582	0,088	
			-0,000158	5400					-0,000158	0,08	
			-0,0001578	5600					-0,0001578	0,072	
			-0,0001576	5400					-0,0001576	0,072	
			-0,0001574	5200					-0,0001574	0,072	
			-0,0001572	5200					-0,0001572	0,072	
			-0,000157	5600					-0,000157	0,072	
			-0,0001568	5600					-0,0001568	0,064	
			-0,0001566	5600					-0,0001566	0,08	
			-0,0001564	5600					-0,0001564	0,08	
			-0,0001562	5600					-0,0001562	0,08	
			-0,000156	5600					-0,000156	0,072	
			-0,0001558	5600					-0,0001558	0,072	
			-0,0001556	5600					-0,0001556	0,072	
			-0,0001554	5600					-0,0001554	0,072	
			-0,0001552	5600					-0,0001552	0,064	
			-0,000155	5600					-0,000155	0,056	
			-0,0001548	5600					-0,0001548	0,072	
			-0,0001546	5800					-0,0001546	0,088	
			-0,0001544	5800					-0,0001544	0,096	
			-0,0001542	5800					-0,0001542	0,08	
			-0,000154	5600					-0,000154	0,104	
			-0,0001538	5800					-0,0001538	0,088	
			-0,0001536	5800					-0,0001536	0,072	
			-0,0001534	5800					-0,0001534	0,072	
			-0,0001532	5800					-0,0001532	0,144	
			-0,000153	5800					-0,000153	0,096	
			-0,0001528	6000					-0,0001528	0,072	
			-0,0001526	5800					-0,0001526	0,088	
			-0,0001524	5800					-0,0001524	0,072	
			-0,0001522	5800					-0,0001522	0,072	
			-0,000152	6000					-0,000152	0,072	
			-0,0001518	6000					-0,0001518	0,056	
			-0,0001516	5800					-0,0001516	0,056	
			-0,0001514	6000					-0,0001514	0,064	
			-0,0001512	5800					-0,0001512	0,072	
			-0,000151	6000					-0,000151	0,064	
			-0,0001508	6000					-0,0001508	0,056	
			-0,0001506	6200					-0,0001506	0,048	
			-0,0001504	6200					-0,0001504	0,056	
			-0,0001502	5800					-0,0001502	0,056	
			-0,00015	6000					-0,00015	0,056	
			-0,0001498	6000					-0,0001498	0,056	
			-0,0001496	6000					-0,0001496	0,048	
			-0,0001494	6000					-0,0001494	0,056	
			-0,0001492	6000					-0,0001492	0,056	
			-0,000149	6000					-0,000149	0,048	
			-0,0001488	6200					-0,0001488	0,048	
			-0,0001486	6000					-0,0001486	0,104	
			-0,0001484	6000					-0,0001484	0,112	
			-0,0001482	6000					-0,0001482	0,096	
			-0,000148	6000					-0,000148	0,072	
			-0,0001478	6400					-0,0001478	0,064	
			-0,0001476	6000					-0,0001476	0,056	
			-0,0001474	6400					-0,0001474	0,048	
			-0,0001472	6000					-0,0001472	0,056	
			-0,000147	6200					-0,000147	0,048	
			-0,0001468	6200					-0,0001468	0,04	
			-0,0001466	6200					-0,0001466	0,04	
			-0,0001464	6400					-0,0001464	0,04	
			-0,0001462	6200					-0,0001462	0,04	
			-0,000146	6400					-0,000146	0,048	
			-0,0001458	6200					-0,0001458	0,12	
			-0,0001456	6200					-0,0001456	0,128	
			-0,0001454	6200					-0,0001454	0,112	
			-0,0001452	6200					-0,0001452	0,072	
			-0,000145	6200					-0,000145	0,072	
			-0,0001448	6200					-0,0001448	0,056	
			-0,0001446	6400					-0,0001446	0,056	
			-0,0001444	6400					-0,0001444	0,048	
			-0,0001442	6400					-0,0001442	0,048	
			-0,000144	6400					-0,000144	0,04	
			-0,0001438	6000					-0,0001438	0,032	
			-0,0001436	6400					-0,0001436	0,04	
			-0,0001434	6400					-0,0001434	0,024	
			-0,0001432	6200					-0,0001432	0,032	
			-0,000143	6200					-0,000143	0,04	
			-0,0001428	6200					-0,0001428	0,032	
			-0,0001426	6200					-0,0001426	0,032	
			-0,0001424	6200					-0,0001424	0,04	
			-0,0001422	6200					-0,0001422	0,032	
			-0,000142	6400					-0,000142	0,024	
			-0,0001418	6400					-0,0001418	0,024	
			-0,0001416	6800					-0,0001416	0,024	
			-0,0001414	6400					-0,0001414	0,024	
			-0,0001412	6600					-0,0001412	0,04	
			-0,000141	6200					-0,000141	0,024	
			-0,0001408	6400					-0,0001408	0,016	
			-0,0001406	6600					-0,0001406	0,024	
			-0,0001404	6600					-0,0001404	0,016	
			-0,0001402	6600					-0,0001402	0,008	
			-0,00014	6200					-0,00014	0,024	
			-0,0001398	6400					-0,0001398	0,032	
			-0,0001396	6400					-0,0001396	0,016	
			-0,0001394	6200					-0,0001394	0,016	
			-0,0001392	6200					-0,0001392	0,008	
			-0,000139	6600					-0,000139	0,016	
			-0,0001388	6400					-0,0001388	0,008	
			-0,0001386	6400					-0,0001386	0,008	
			-0,0001384	6200					-0,0001384	0,016	
			-0,0001382	6400					-0,0001382	0,008	
			-0,000138	6400					-0,000138	0,016	
			-0,0001378	6200					-0,0001378	0,008	
			-0,0001376	6200					-0,0001376	0,016	
			-0,0001374	6400					-0,0001374	0	
			-0,0001372	6200					-0,0001372	-0,008	
			-0,000137	6200					-0,000137	0	
			-0,0001368	6200					-0,0001368	0,016	
			-0,0001366	6200					-0,0001366	0,008	
			-0,0001364	6400					-0,0001364	0	
			-0,0001362	6400					-0,0001362	0,008	
			-0,000136	6200					-0,000136	0	
			-0,0001358	6400					-0,0001358	0,008	
			-0,0001356	6200					-0,0001356	0,008	
			-0,0001354	6200					-0,0001354	0	
			-0,0001352	6200					-0,0001352	0	
			-0,000135	6400					-0,000135	0	
			-0,0001348	6200					-0,0001348	0	
			-0,0001346	6200					-0,0001346	0,008	
			-0,0001344	6200					-0,0001344	-0,008	
			-0,0001342	6200					-0,0001342	0	
			-0,000134	6000					-0,000134	-0,008	
			-0,0001338	6200					-0,0001338	-0,024	
			-0,0001336	6000					-0,0001336	-0,008	
			-0,0001334	6200					-0,0001334	-0,008	
			-0,0001332	6400					-0,0001332	-0,008	
			-0,000133	6200					-0,000133	-0,008	
			-0,0001328	6200					-0,0001328	0	
			-0,0001326	6200					-0,0001326	0	
			-0,0001324	6000					-0,0001324	-0,008	
			-0,0001322	6200					-0,0001322	-0,008	
