-2.36E-04,-3.20E-04,-7800,-8.00E-04
-2.36E-04,-3.20E-04,-7800,-4.80E-04
-2.36E-04,0,-8000,-3.20E-04
-2.36E-04,-3.20E-04,-8000,-3.20E-04
-2.35E-04,-1.60E-04,-7800,-4.80E-04
-2.35E-04,-1.60E-04,-7800,-3.20E-04
-2.35E-04,-3.20E-04,-8000,-3.20E-04
-2.35E-04,-1.60E-04,-8000,-1.60E-04
-2.35E-04,-1.60E-04,-7800,-3.20E-04
-2.34E-04,-3.20E-04,-7800,-1.60E-04
-2.34E-04,-3.20E-04,-7600,0
-2.34E-04,-1.60E-04,-7800,-1.60E-04
-2.34E-04,-1.60E-04,-7800,0
-2.34E-04,-1.60E-04,-7800,0
-2.33E-04,-1.60E-04,-8000,0
-2.33E-04,0,-7600,1.60E-04
-2.33E-04,0,-7800,1.60E-04
-2.33E-04,-1.60E-04,-7600,3.20E-04
-2.33E-04,3.20E-04,-8000,1.60E-04
-2.32E-04,-1.60E-04,-8000,3.20E-04
-2.32E-04,0,-7800,3.20E-04
-2.32E-04,0,-7800,4.80E-04
-2.32E-04,3.20E-04,-7600,4.80E-04
-2.32E-04,-1.60E-04,-8000,6.40E-04
-2.31E-04,0,-7800,6.40E-04
-2.31E-04,0,-7800,4.80E-04
-2.31E-04,0,-7800,6.40E-04
-2.31E-04,0,-7800,6.40E-04
-2.31E-04,0,-8000,8.00E-04
-2.30E-04,0,-7800,8.00E-04
-2.30E-04,1.60E-04,-7600,6.40E-04
-2.30E-04,-1.60E-04,-7800,8.00E-04
-2.30E-04,1.60E-04,-7600,9.60E-04
-2.30E-04,-1.60E-04,-7800,9.60E-04
-2.29E-04,-1.60E-04,-7800,9.60E-04
-2.29E-04,3.20E-04,-7600,9.60E-04
-2.29E-04,0,-7600,0.00112
-2.29E-04,1.60E-04,-7800,0.00112
-2.29E-04,3.20E-04,-7600,0.00112
-2.28E-04,1.60E-04,-7800,0.00112
-2.28E-04,0,-7600,0.00112
-2.28E-04,0,-7400,0.00128
-2.28E-04,0,-7600,0.00144
-2.28E-04,1.60E-04,-7400,0.00144
-2.27E-04,1.60E-04,-7600,0.00144
-2.27E-04,1.60E-04,-7400,0.00144
-2.27E-04,0,-7600,0.00144
-2.27E-04,0,-7400,0.0016
-2.27E-04,1.60E-04,-7400,0.00176
-2.26E-04,1.60E-04,-7200,0.0016
-2.26E-04,3.20E-04,-7400,0.00176
-2.26E-04,3.20E-04,-7400,0.00176
-2.26E-04,1.60E-04,-7400,0.00176
-2.26E-04,3.20E-04,-7400,0.00176
-2.25E-04,3.20E-04,-7400,0.00208
-2.25E-04,1.60E-04,-7400,0.00192
-2.25E-04,1.60E-04,-7200,0.00192
-2.25E-04,0,-7400,0.00192
-2.25E-04,3.20E-04,-7200,0.00208
-2.24E-04,4.80E-04,-7400,0.00208
-2.24E-04,3.20E-04,-7400,0.00224
-2.24E-04,1.60E-04,-7200,0.00208
-2.24E-04,1.60E-04,-7200,0.00224
-2.24E-04,1.60E-04,-7200,0.00224
-2.23E-04,1.60E-04,-7000,0.00224
-2.23E-04,1.60E-04,-7200,0.00224
-2.23E-04,1.60E-04,-7000,0.0024
-2.23E-04,4.80E-04,-7000,0.00256
-2.23E-04,4.80E-04,-7000,0.00272
-2.22E-04,1.60E-04,-7200,0.00256
-2.22E-04,3.20E-04,-7000,0.00256
-2.22E-04,4.80E-04,-7000,0.00272
-2.22E-04,3.20E-04,-7000,0.00272
-2.22E-04,1.60E-04,-6800,0.00256
-2.21E-04,3.20E-04,-6800,0.00272
-2.21E-04,3.20E-04,-7000,0.00272
-2.21E-04,4.80E-04,-6600,0.00288
-2.21E-04,3.20E-04,-6800,0.00288
-2.21E-04,3.20E-04,-7000,0.00288
-2.20E-04,3.20E-04,-6600,0.00304
-2.20E-04,3.20E-04,-6600,0.00288
-2.20E-04,3.20E-04,-6600,0.00304
-2.20E-04,3.20E-04,-6600,0.00304
-2.20E-04,1.60E-04,-6800,0.0032
-2.19E-04,4.80E-04,-6600,0.00304
-2.19E-04,4.80E-04,-6400,0.0032
-2.19E-04,3.20E-04,-6600,0.00304
-2.19E-04,4.80E-04,-6600,0.00336
-2.19E-04,4.80E-04,-6400,0.0032
-2.18E-04,3.20E-04,-6400,0.0032
-2.18E-04,4.80E-04,-6400,0.00336
-2.18E-04,4.80E-04,-6400,0.0032
-2.18E-04,6.40E-04,-6400,0.00336
-2.18E-04,4.80E-04,-6200,0.00368
-2.17E-04,4.80E-04,-6400,0.00352
-2.17E-04,3.20E-04,-6400,0.00368
-2.17E-04,8.00E-04,-6200,0.00368
-2.17E-04,4.80E-04,-6200,0.00352
-2.17E-04,4.80E-04,-6000,0.00352
-2.16E-04,4.80E-04,-6000,0.00368
-2.16E-04,4.80E-04,-6000,0.00384
-2.16E-04,8.00E-04,-5800,0.00384
-2.16E-04,6.40E-04,-6200,0.00384
-2.16E-04,4.80E-04,-6000,0.00384
-2.15E-04,4.80E-04,-6000,0.004
-2.15E-04,6.40E-04,-6000,0.004
-2.15E-04,6.40E-04,-6000,0.004
-2.15E-04,8.00E-04,-5800,0.004
-2.15E-04,6.40E-04,-5800,0.00416
-2.14E-04,6.40E-04,-5600,0.004
-2.14E-04,8.00E-04,-5600,0.004
-2.14E-04,4.80E-04,-5600,0.00432
-2.14E-04,4.80E-04,-5600,0.00432
-2.14E-04,4.80E-04,-5600,0.00448
-2.13E-04,6.40E-04,-5400,0.00416
-2.13E-04,6.40E-04,-5400,0.00432
-2.13E-04,4.80E-04,-5400,0.00432
-2.13E-04,8.00E-04,-5400,0.00448
-2.13E-04,6.40E-04,-5400,0.00448
-2.12E-04,6.40E-04,-5200,0.00448
-2.12E-04,6.40E-04,-5200,0.00448
-2.12E-04,8.00E-04,-5200,0.00464
-2.12E-04,4.80E-04,-5200,0.00464
-2.12E-04,8.00E-04,-5000,0.00464
-2.11E-04,6.40E-04,-5000,0.00448
-2.11E-04,6.40E-04,-4800,0.00464
-2.11E-04,6.40E-04,-5200,0.0048
-2.11E-04,8.00E-04,-5200,0.00464
-2.11E-04,6.40E-04,-4800,0.0048
-2.10E-04,9.60E-04,-4800,0.0048
-2.10E-04,6.40E-04,-4600,0.00496
-2.10E-04,8.00E-04,-4800,0.00496
-2.10E-04,8.00E-04,-4800,0.00496
-2.10E-04,6.40E-04,-4800,0.00496
-2.09E-04,0.00112,-4600,0.00496
-2.09E-04,6.40E-04,-4600,0.00496
-2.09E-04,8.00E-04,-4600,0.00496
-2.09E-04,9.60E-04,-4400,0.00512
-2.09E-04,0.00112,-4400,0.00496
-2.08E-04,8.00E-04,-4400,0.00528
-2.08E-04,6.40E-04,-4200,0.00512
-2.08E-04,6.40E-04,-4200,0.00512
-2.08E-04,8.00E-04,-4200,0.00512
-2.08E-04,9.60E-04,-4200,0.00528
-2.07E-04,8.00E-04,-4000,0.00512
-2.07E-04,8.00E-04,-4200,0.00528
-2.07E-04,6.40E-04,-4000,0.00528
-2.07E-04,8.00E-04,-4000,0.00528
-2.07E-04,8.00E-04,-3800,0.00544
-2.06E-04,6.40E-04,-3800,0.00544
-2.06E-04,9.60E-04,-3800,0.00544
-2.06E-04,8.00E-04,-3800,0.00544
-2.06E-04,9.60E-04,-4000,0.00544
-2.06E-04,9.60E-04,-3800,0.00544
-2.05E-04,9.60E-04,-3800,0.00544
-2.05E-04,6.40E-04,-3600,0.0056
-2.05E-04,6.40E-04,-3600,0.0056
-2.05E-04,8.00E-04,-3600,0.00544
-2.05E-04,8.00E-04,-3400,0.0056
-2.04E-04,0.00112,-3200,0.00544
-2.04E-04,9.60E-04,-3400,0.00576
-2.04E-04,9.60E-04,-3000,0.0056
-2.04E-04,8.00E-04,-3200,0.00576
-2.04E-04,9.60E-04,-3200,0.00576
-2.03E-04,9.60E-04,-3200,0.00576
-2.03E-04,9.60E-04,-3000,0.00592
-2.03E-04,8.00E-04,-3000,0.00576
-2.03E-04,9.60E-04,-3000,0.00592
-2.03E-04,9.60E-04,-2600,0.00576
-2.02E-04,9.60E-04,-2800,0.00576
-2.02E-04,8.00E-04,-2800,0.00576
-2.02E-04,8.00E-04,-2800,0.00592
-2.02E-04,9.60E-04,-2600,0.00592
-2.02E-04,9.60E-04,-2600,0.00608
-2.01E-04,6.40E-04,-2600,0.00608
-2.01E-04,9.60E-04,-2600,0.00576
-2.01E-04,9.60E-04,-2400,0.00592
-2.01E-04,8.00E-04,-2600,0.00608
-2.01E-04,8.00E-04,-2200,0.00592
-2.00E-04,9.60E-04,-2200,0.00608
-2.00E-04,0.00112,-2400,0.00608
-2.00E-04,8.00E-04,-2200,0.00592
-2.00E-04,8.00E-04,-2200,0.00608
-2.00E-04,0.00112,-2200,0.00608
-1.99E-04,0.00112,-2200,0.00624
-1.99E-04,0.00112,-2200,0.00608
-1.99E-04,0.00112,-2000,0.00624
-1.99E-04,9.60E-04,-1800,0.00608
-1.99E-04,8.00E-04,-1800,0.00608
-1.98E-04,9.60E-04,-1800,0.00608
-1.98E-04,8.00E-04,-1600,0.00624
-1.98E-04,9.60E-04,-1800,0.00608
-1.98E-04,9.60E-04,-1800,0.0064
-1.98E-04,8.00E-04,-1800,0.00624
-1.97E-04,9.60E-04,-1400,0.00608
-1.97E-04,0.00112,-1600,0.0064
-1.97E-04,9.60E-04,-1400,0.00624
-1.97E-04,9.60E-04,-1200,0.00624
-1.97E-04,8.00E-04,-1000,0.0064
-1.96E-04,8.00E-04,-1200,0.0064
-1.96E-04,0.00112,-1000,0.0064
-1.96E-04,9.60E-04,-1200,0.0064
-1.96E-04,9.60E-04,-1200,0.0064
-1.96E-04,8.00E-04,-800,0.0064
-1.95E-04,8.00E-04,-1000,0.0064
-1.95E-04,8.00E-04,-1000,0.00624
-1.95E-04,0.00112,-800,0.0064
-1.95E-04,9.60E-04,-1000,0.0064
-1.95E-04,0.00112,-400,0.0064
-1.94E-04,0.00112,-800,0.0064
-1.94E-04,0.00112,-600,0.0064
-1.94E-04,9.60E-04,-600,0.0064
-1.94E-04,0.00112,-600,0.00656
-1.94E-04,8.00E-04,-400,0.00656
-1.93E-04,8.00E-04,-400,0.0064
-1.93E-04,9.60E-04,-400,0.0064
-1.93E-04,9.60E-04,-400,0.0064
-1.93E-04,0.00112,-200,0.00624
-1.93E-04,0.00112,-200,0.00624
-1.92E-04,0.00112,0,0.0064
-1.92E-04,0.00128,0,0.0064
-1.92E-04,9.60E-04,0,0.00656
-1.92E-04,0.00112,0,0.00656
-1.92E-04,9.60E-04,400,0.0064
-1.91E-04,0.00112,400,0.00656
-1.91E-04,9.60E-04,400,0.00656
-1.91E-04,9.60E-04,200,0.00656
-1.91E-04,0.00128,400,0.00656
-1.91E-04,0.00128,400,0.0064
-1.90E-04,8.00E-04,600,0.00656
-1.90E-04,0.00112,600,0.00656
-1.90E-04,0.00112,600,0.00656
-1.90E-04,9.60E-04,600,0.0064
-1.90E-04,0.00144,800,0.0064
-1.89E-04,0.00112,800,0.00656
-1.89E-04,0.00112,800,0.0064
-1.89E-04,0.00112,1000,0.0064
-1.89E-04,0.00144,800,0.00656
-1.89E-04,9.60E-04,1000,0.00656
-1.88E-04,0.00112,1600,0.00656
-1.88E-04,9.60E-04,1200,0.0064
-1.88E-04,9.60E-04,1400,0.0064
-1.88E-04,0.00112,1200,0.00672
-1.88E-04,0.00112,1400,0.00656
-1.87E-04,8.00E-04,1200,0.00656
-1.87E-04,9.60E-04,1600,0.00656
-1.87E-04,0.00128,1400,0.00656
-1.87E-04,9.60E-04,1600,0.0064
-1.87E-04,9.60E-04,1800,0.0064
-1.86E-04,0.00112,1400,0.00656
-1.86E-04,0.00112,1800,0.00656
-1.86E-04,9.60E-04,1600,0.0064
-1.86E-04,0.00112,2000,0.00656
-1.86E-04,0.00128,2000,0.00656
-1.85E-04,9.60E-04,2000,0.00624
-1.85E-04,8.00E-04,1800,0.00656
-1.85E-04,8.00E-04,2200,0.0064
-1.85E-04,9.60E-04,2000,0.00656
-1.85E-04,0.00112,2400,0.00656
-1.84E-04,0.00112,2200,0.0064
-1.84E-04,0.00112,2200,0.012
-1.84E-04,0.00256,2200,0.00672
-1.84E-04,0.00304,2200,0.00592
-1.84E-04,0.00256,2400,0.00624
-1.83E-04,0.00208,2400,0.0064
-1.83E-04,0.0016,2600,0.0064
-1.83E-04,0.00144,2600,0.00672
-1.83E-04,0.00144,2400,0.0064
-1.83E-04,0.00112,2600,0.0064
-1.82E-04,0.00128,2800,0.0064
-1.82E-04,9.60E-04,2600,0.0064
-1.82E-04,0.00128,2600,0.0064
-1.82E-04,0.00128,2800,0.00896
-1.82E-04,0.00848,2800,0.00656
-1.81E-04,0.00864,3200,0.00448
-1.81E-04,0.00624,3000,0.0048
-1.81E-04,0.00432,3000,0.00544
-1.81E-04,0.00288,3000,0.00592
-1.81E-04,0.00224,3200,0.00608
-1.80E-04,0.00176,3200,0.00624
-1.80E-04,0.00128,2800,0.00624
-1.80E-04,0.00128,3200,0.0064
-1.80E-04,0.00128,3200,0.00624
-1.80E-04,0.00128,3200,0.0064
-1.79E-04,0.00112,3200,0.00608
-1.79E-04,0.00128,3200,0.0064
-1.79E-04,0.00112,3400,0.00592
-1.79E-04,0.00144,3600,0.00608
-1.79E-04,9.60E-04,3600,0.00608
-1.78E-04,0.00112,3800,0.00672
-1.78E-04,0.00256,3800,0.00624
-1.78E-04,0.0032,3800,0.00592
-1.78E-04,0.00288,3600,0.00608
-1.78E-04,0.00208,3600,0.00592
-1.77E-04,0.00192,3800,0.00608
-1.77E-04,0.00144,4000,0.00608
-1.77E-04,0.00128,4000,0.00608
-1.77E-04,0.00112,4000,0.00704
-1.77E-04,0.00208,4000,0.00544
-1.76E-04,0.00224,4000,0.00576
-1.76E-04,0.00208,3800,0.00592
-1.76E-04,0.00176,4400,0.00592
-1.76E-04,0.0016,4200,0.00608
-1.76E-04,0.00144,4200,0.00608
-1.75E-04,0.00128,4200,0.00592
-1.75E-04,0.0016,4200,0.00592
-1.75E-04,0.00144,4200,0.00576
-1.75E-04,0.0016,4600,0.00672
-1.75E-04,0.00272,4400,0.008
-1.74E-04,0.00608,4400,0.00384
-1.74E-04,0.00688,4600,0.00336
-1.74E-04,0.0056,4400,0.00416
-1.74E-04,0.00384,4600,0.00496
-1.74E-04,0.00272,4600,0.00528
-1.73E-04,0.00224,4600,0.00544
-1.73E-04,0.00192,4600,0.0056
-1.73E-04,0.00144,4800,0.00544
-1.73E-04,0.00128,4800,0.00544
-1.73E-04,0.00128,4800,0.00592
-1.72E-04,0.00128,5000,0.00608
-1.72E-04,0.00384,5000,0.00512
-1.72E-04,0.00416,5000,0.0048
-1.72E-04,0.0032,5000,0.00496
-1.72E-04,0.00384,5200,0.00448
-1.71E-04,0.00688,5200,0.00368
-1.71E-04,0.0048,4800,0.00464
-1.71E-04,0.00336,5000,0.0048
-1.71E-04,0.00256,5200,0.00752
-1.71E-04,0.00384,5200,0.00464
-1.70E-04,0.004,5200,0.00448
-1.70E-04,0.00336,5000,0.0048
-1.70E-04,0.00304,5200,0.00464
-1.70E-04,0.00272,5600,0.0048
-1.70E-04,0.00192,5200,0.00496
-1.69E-04,0.00176,5200,0.00512
-1.69E-04,0.00144,5200,0.0056
-1.69E-04,0.00176,5400,0.00592
-1.69E-04,0.00192,5600,0.00464
-1.69E-04,0.00224,5400,0.00448
-1.68E-04,0.00208,5600,0.0048
-1.68E-04,0.0032,5800,0.00448
-1.68E-04,0.00624,5400,0.00288
-1.68E-04,0.00656,5800,0.00272
-1.68E-04,0.00576,5400,0.00336
-1.67E-04,0.00416,5600,0.00384
-1.67E-04,0.0032,5800,0.00448
-1.67E-04,0.00256,5800,0.0048
-1.67E-04,0.00208,5800,0.0048
-1.67E-04,0.00192,5800,0.00496
-1.66E-04,0.00144,5800,0.00464
-1.66E-04,0.00144,5800,0.00528
-1.66E-04,0.00128,6000,0.00544
-1.66E-04,0.00192,6000,0.00512
-1.66E-04,0.00192,6000,0.00544
-1.65E-04,0.00336,6200,0.00272
-1.65E-04,0.00448,6000,0.00336
-1.65E-04,0.004,6000,0.0032
-1.65E-04,0.00944,6200,0
-1.65E-04,0.00816,6000,0.00192
-1.64E-04,0.00592,6000,0.00336
-1.64E-04,0.00432,6200,0.00336
-1.64E-04,0.0032,6400,0.00432
-1.64E-04,0.00272,6200,0.00352
-1.64E-04,0.00224,6400,0.004
-1.63E-04,0.00208,6200,0.00496
-1.63E-04,0.00208,6200,0.00432
-1.63E-04,0.00192,6200,0.004
-1.63E-04,0.00176,6400,0.00384
-1.63E-04,0.0016,6400,0.004
-1.62E-04,0.00128,6400,0.004
-1.62E-04,0.00144,6400,0.00464
-1.62E-04,0.00816,6400,-0.00448
-1.62E-04,0.01216,6400,0.00144
-1.62E-04,0.00736,6400,0.0032
-1.61E-04,0.00496,6200,0.00272
-1.61E-04,0.004,6200,0.00272
-1.61E-04,0.0032,6400,0.00368
-1.61E-04,0.00256,6400,0.00384
-1.61E-04,0.00176,6600,0.00432
-1.60E-04,0.00144,6600,0.004
-1.60E-04,0.00128,6400,0.00368
-1.60E-04,0.00144,6800,0.00368
-1.60E-04,0.00128,6600,0.004
-1.60E-04,0.00112,6600,0.00384
-1.59E-04,0.00112,6800,0.00384
-1.59E-04,9.60E-04,6600,0.00368
-1.59E-04,9.60E-04,6600,0.00368
-1.59E-04,0.00128,7000,0.00352
-1.59E-04,0.0016,7000,0.004
-1.58E-04,0.00192,7000,0.0032
-1.58E-04,0.0016,7000,0.0032
-1.58E-04,0.0016,6800,0.0032
-1.58E-04,0.00128,6800,0.00336
-1.58E-04,0.00432,6800,0.0032
-1.57E-04,0.00624,7200,0.00176
-1.57E-04,0.0072,6800,0.00128
-1.57E-04,0.00624,7000,8.00E-04
-1.57E-04,0.0048,7000,0.00192
-1.57E-04,0.00384,7200,0.00272
-1.56E-04,0.00272,6800,0.00304
-1.56E-04,0.00208,7200,0.0032
-1.56E-04,0.00144,7000,0.00336
-1.56E-04,0.00112,7000,0.00336
-1.56E-04,9.60E-04,7000,0.00336
-1.55E-04,9.60E-04,7200,0.0032
-1.55E-04,9.60E-04,7200,0.00368
-1.55E-04,0.00128,7400,0.0032
-1.55E-04,0.00144,7200,0.00288
-1.55E-04,0.00128,7200,0.00288
-1.54E-04,0.00128,7200,0.00272
-1.54E-04,0.00112,7200,0.00288
-1.54E-04,9.60E-04,7400,0.00176
-1.54E-04,0.00576,7400,-0.00192
-1.54E-04,0.00656,7400,0.00112
-1.53E-04,0.004,7200,0.00208
-1.53E-04,0.0024,7400,0.00256
-1.53E-04,0.0016,7200,0.00256
-1.53E-04,0.00144,7200,0.00256
-1.53E-04,0.00128,7400,0.00256
-1.52E-04,9.60E-04,7600,0.00272
-1.52E-04,9.60E-04,7600,0.00272
-1.52E-04,0.00128,7400,-0.004
-1.52E-04,0.01344,7400,-0.0016
-1.52E-04,0.00848,7400,0.00176
-1.51E-04,0.0136,7400,-0.0032
-1.51E-04,0.00944,7200,3.20E-04
-1.51E-04,0.00576,7400,0.00144
-1.51E-04,0.00336,7600,0.00176
-1.51E-04,0.00208,7600,0.00224
-1.50E-04,0.0016,7400,0.00208
-1.50E-04,0.00112,7400,0.00224
-1.50E-04,0.00192,7400,0.00208
-1.50E-04,0.00144,7400,0.0016
-1.50E-04,0.00176,7600,0.00192
-1.49E-04,0.00144,7600,0.00192
-1.49E-04,0.00112,7400,0.00176
-1.49E-04,9.60E-04,7400,0.00192
-1.49E-04,4.80E-04,7400,0.00192
-1.49E-04,9.60E-04,7800,0.00128
-1.48E-04,0.00224,7800,9.60E-04
-1.48E-04,0.00144,7400,0.00176
-1.48E-04,0.00112,7800,0.00176
-1.48E-04,8.00E-04,7600,0.00192
-1.48E-04,9.60E-04,7600,0.00176
-1.47E-04,8.00E-04,7800,0.00208
-1.47E-04,8.00E-04,7800,0.0016
-1.47E-04,8.00E-04,7800,0.00176
-1.47E-04,8.00E-04,7600,0.00176
-1.47E-04,8.00E-04,7600,0.00176
-1.46E-04,8.00E-04,7600,0.00272
-1.46E-04,0.00128,7600,0.00224
-1.46E-04,0.00112,7600,0.00128
-1.46E-04,0.00112,7600,0.00112
-1.46E-04,9.60E-04,7600,0.00112
-1.45E-04,6.40E-04,7800,0.00256
-1.45E-04,0.00704,7800,-0.00224
-1.45E-04,0.0104,7800,-0.00384
-1.45E-04,0.01424,7600,-0.00288
-1.45E-04,0.00816,7600,-4.80E-04
-1.44E-04,0.00464,7400,1.60E-04
-1.44E-04,0.00272,7800,6.40E-04
-1.44E-04,0.00192,7600,6.40E-04
-1.44E-04,9.60E-04,7600,8.00E-04
-1.44E-04,8.00E-04,8000,9.60E-04
-1.43E-04,9.60E-04,7600,0.00112
-1.43E-04,8.00E-04,7400,8.00E-04
-1.43E-04,8.00E-04,7600,8.00E-04
-1.43E-04,8.00E-04,7600,9.60E-04
-1.43E-04,6.40E-04,7800,8.00E-04
-1.42E-04,4.80E-04,7600,8.00E-04
-1.42E-04,4.80E-04,7600,6.40E-04
-1.42E-04,4.80E-04,7800,6.40E-04
-1.42E-04,8.00E-04,7800,6.40E-04
-1.42E-04,3.20E-04,7600,6.40E-04
-1.41E-04,4.80E-04,8000,6.40E-04
-1.41E-04,3.20E-04,7800,4.80E-04
-1.41E-04,6.40E-04,7800,3.20E-04
-1.41E-04,4.80E-04,7600,4.80E-04
-1.41E-04,9.60E-04,7600,0
-1.40E-04,0.00192,7800,-3.20E-04
-1.40E-04,0.00144,7800,0
-1.40E-04,8.00E-04,7600,1.60E-04
-1.40E-04,6.40E-04,7600,1.60E-04
-1.40E-04,4.80E-04,7600,1.60E-04
-1.39E-04,4.80E-04,7600,1.60E-04
-1.39E-04,3.20E-04,7600,0
-1.39E-04,3.20E-04,7800,0
-1.39E-04,3.20E-04,8000,0
-1.39E-04,4.80E-04,7800,0
-1.38E-04,3.20E-04,7800,-1.60E-04
-1.38E-04,3.20E-04,7600,-1.60E-04
-1.38E-04,3.20E-04,7600,0
-1.38E-04,4.80E-04,7600,-1.60E-04
-1.38E-04,3.20E-04,7800,-3.20E-04
-1.37E-04,1.60E-04,7800,-1.60E-04
-1.37E-04,3.20E-04,7600,-3.20E-04
-1.37E-04,1.60E-04,7800,-4.80E-04
-1.37E-04,4.80E-04,8000,-3.20E-04
-1.37E-04,1.60E-04,7400,-3.20E-04
-1.36E-04,1.60E-04,7600,-6.40E-04
-1.36E-04,3.20E-04,7600,-4.80E-04
-1.36E-04,1.60E-04,7400,-4.80E-04
-1.36E-04,0,7400,-4.80E-04
-1.36E-04,1.60E-04,7600,-6.40E-04
-1.35E-04,1.60E-04,7600,-6.40E-04
-1.35E-04,1.60E-04,7800,-4.80E-04
-1.35E-04,1.60E-04,7600,-8.00E-04
-1.35E-04,1.60E-04,7600,-6.40E-04
-1.35E-04,1.60E-04,7600,-6.40E-04
-1.34E-04,0,7600,-8.00E-04
-1.34E-04,1.60E-04,7600,-9.60E-04
-1.34E-04,0,7400,-9.60E-04
-1.34E-04,1.60E-04,7600,-9.60E-04
-1.34E-04,3.20E-04,7400,-8.00E-04
-1.33E-04,0,7600,-0.00128
-1.33E-04,1.60E-04,7600,-0.00112
-1.33E-04,1.60E-04,7600,-0.00128
-1.33E-04,3.20E-04,7400,-0.00128
-1.33E-04,1.60E-04,7600,-0.00112
-1.32E-04,1.60E-04,7400,-0.00112
-1.32E-04,0,7600,-0.00144
-1.32E-04,1.60E-04,7600,-0.00144
-1.32E-04,0,7400,-0.00144
-1.32E-04,0,7400,-0.00144
-1.31E-04,0,7400,-0.00144
-1.31E-04,1.60E-04,7400,-0.00144
-1.31E-04,0,7800,-0.0016
-1.31E-04,-1.60E-04,7400,-0.0016
-1.31E-04,1.60E-04,7400,-0.0016
-1.30E-04,0,7400,-0.0016
-1.30E-04,3.20E-04,7600,-0.0016
-1.30E-04,0,7200,-0.00176
-1.30E-04,0,7200,-0.00192
-1.30E-04,3.20E-04,7600,-0.00176
-1.29E-04,1.60E-04,7200,-0.00192
-1.29E-04,-1.60E-04,7200,-0.00176
-1.29E-04,-1.60E-04,7200,-0.00192
-1.29E-04,-3.20E-04,7200,-0.00208
-1.29E-04,-1.60E-04,7400,-0.00208
-1.28E-04,0,7000,-0.00208
-1.28E-04,-1.60E-04,7400,-0.00208
-1.28E-04,-1.60E-04,7200,-0.00224
-1.28E-04,-3.20E-04,7200,-0.00224
-1.28E-04,0,7400,-0.00224
-1.27E-04,-3.20E-04,7200,-0.00208
-1.27E-04,-1.60E-04,7200,-0.0024
-1.27E-04,0,7000,-0.00224
-1.27E-04,-3.20E-04,7000,-0.0024
-1.27E-04,0,6800,-0.00256
-1.26E-04,-1.60E-04,6800,-0.0024
-1.26E-04,-1.60E-04,7000,-0.0024
-1.26E-04,-1.60E-04,7200,-0.00256
-1.26E-04,-3.20E-04,6600,-0.0024
-1.26E-04,-3.20E-04,6800,-0.00272
-1.25E-04,0,7000,-0.00256
-1.25E-04,0,6800,-0.00256
-1.25E-04,-1.60E-04,7000,-0.00272
-1.25E-04,-3.20E-04,6400,-0.00256
-1.25E-04,-1.60E-04,6800,-0.00272
