
"Time";"NO";"NO2";"CO";"NOx";"PumpFlow";
"10/19/2018 16:56:44";"0";"1";"0";"1";"35.7";
"10/19/2018 16:56:46";"0";"1";"0";"1";"35.5";
"10/19/2018 16:56:47";"0";"1";"0";"1";"35.3";
"10/19/2018 16:56:48";"0";"1";"0";"1";"35.0";
"10/19/2018 16:56:49";"0";"1";"0";"1";"34.9";
"10/19/2018 16:56:50";"0";"1";"0";"1";"34.7";
"10/19/2018 16:56:51";"0";"1";"0";"1";"34.5";
"10/19/2018 16:56:52";"0";"1";"0";"1";"34.3";
"10/19/2018 16:56:53";"0";"1";"0";"1";"34.2";
"10/19/2018 16:56:54";"0";"1";"0";"1";"34.0";
"10/19/2018 16:56:55";"0";"1";"0";"1";"33.8";
"10/19/2018 16:56:56";"0";"1";"0";"1";"33.7";
"10/19/2018 16:56:58";"0";"1";"0";"1";"33.5";
"10/19/2018 16:56:59";"0";"1";"0";"1";"33.3";
"10/19/2018 16:57:00";"0";"1";"0";"1";"33.0";
"10/19/2018 16:57:01";"0";"2";"0";"2";"32.8";
"10/19/2018 16:57:02";"0";"2";"0";"2";"32.7";
"10/19/2018 16:57:03";"0";"2";"0";"2";"32.5";
"10/19/2018 16:57:04";"0";"2";"0";"2";"32.4";
"10/19/2018 16:57:05";"0";"2";"0";"2";"32.7";
"10/19/2018 16:57:06";"0";"2";"0";"2";"33.7";
"10/19/2018 16:57:07";"0";"2";"0";"2";"35.2";
"10/19/2018 16:57:08";"0";"2";"0";"2";"37.5";
"10/19/2018 16:57:10";"0";"1";"0";"1";"40.2";
"10/19/2018 16:57:11";"0";"1";"0";"1";"45.6";
"10/19/2018 16:57:12";"0";"2";"0";"2";"48.2";
"10/19/2018 16:57:13";"0";"1";"0";"1";"50.6";
"10/19/2018 16:57:14";"0";"1";"0";"1";"52.9";
"10/19/2018 16:57:15";"0";"2";"0";"2";"55.3";
"10/19/2018 16:57:16";"0";"2";"0";"2";"57.7";
"10/19/2018 16:57:17";"0";"1";"0";"1";"60.0";
"10/19/2018 16:57:18";"0";"2";"0";"1";"62.2";
"10/19/2018 16:57:19";"0";"2";"0";"2";"64.4";
"10/19/2018 16:57:20";"0";"2";"0";"2";"66.6";
"10/19/2018 16:57:22";"0";"2";"0";"2";"68.7";
"10/19/2018 16:57:23";"0";"2";"0";"2";"73.5";
"10/19/2018 16:57:24";"0";"2";"0";"2";"75.9";
"10/19/2018 16:57:25";"0";"1";"0";"1";"78.3";
"10/19/2018 16:57:26";"0";"2";"0";"2";"80.6";
"10/19/2018 16:57:27";"0";"2";"0";"2";"82.6";
"10/19/2018 16:57:28";"0";"1";"0";"1";"84.5";
"10/19/2018 16:57:29";"0";"1";"0";"1";"86.1";
"10/19/2018 16:57:30";"0";"1";"0";"1";"87.8";
"10/19/2018 16:57:31";"1";"1";"0";"2";"89.1";
"10/19/2018 16:57:32";"4";"0";"0";"4";"90.2";
"10/19/2018 16:57:34";"8";"0";"0";"8";"90.9";
"10/19/2018 16:57:35";"13";"0";"0";"13";"91.4";
"10/19/2018 16:57:36";"19";"0";"0";"19";"92.4";
"10/19/2018 16:57:37";"25";"0";"0";"25";"93.5";
"10/19/2018 16:57:38";"33";"0";"0";"33";"95.1";
"10/19/2018 16:57:39";"42";"0";"0";"42";"97.1";
"10/19/2018 16:57:40";"51";"0";"0";"51";"99.0";
"10/19/2018 16:57:41";"62";"0";"0";"62";"100.6";
"10/19/2018 16:57:42";"73";"0";"0";"73";"101.7";
"10/19/2018 16:57:43";"97";"0";"0";"85";"102.4";
"10/19/2018 16:57:44";"109";"0";"0";"109";"102.6";
"10/19/2018 16:57:46";"122";"0";"0";"122";"102.5";
"10/19/2018 16:57:47";"122";"0";"0";"122";"102.0";
"10/19/2018 16:57:48";"135";"0";"0";"135";"100.8";
"10/19/2018 16:57:49";"147";"0";"0";"147";"100.1";
"10/19/2018 16:57:50";"159";"0";"0";"159";"99.5";
"10/19/2018 16:57:51";"170";"0";"0";"170";"98.9";
"10/19/2018 16:57:52";"170";"0";"0";"170";"98.6";
"10/19/2018 16:57:53";"190";"0";"0";"190";"98.5";
"10/19/2018 16:57:54";"200";"0";"0";"200";"98.5";
"10/19/2018 16:57:55";"218";"1";"0";"210";"98.6";
"10/19/2018 16:57:56";"226";"2";"0";"228";"98.7";
"10/19/2018 16:57:58";"234";"2";"0";"236";"98.7";
"10/19/2018 16:57:59";"241";"3";"0";"244";"98.7";
"10/19/2018 16:58:00";"249";"4";"0";"253";"98.6";
"10/19/2018 16:58:01";"249";"4";"0";"253";"98.4";
"10/19/2018 16:58:02";"255";"5";"0";"260";"98.3";
"10/19/2018 16:58:03";"261";"6";"0";"267";"98.2";
"10/19/2018 16:58:04";"267";"6";"0";"273";"98.1";
"10/19/2018 16:58:05";"272";"6";"0";"278";"98.0";
"10/19/2018 16:58:06";"276";"8";"0";"284";"98.0";
"10/19/2018 16:58:07";"283";"9";"0";"289";"97.9";
"10/19/2018 16:58:08";"286";"10";"0";"296";"97.9";
"10/19/2018 16:58:10";"288";"11";"0";"299";"97.9";
"10/19/2018 16:58:11";"290";"11";"0";"301";"97.9";
"10/19/2018 16:58:12";"291";"12";"0";"303";"97.9";
"10/19/2018 16:58:13";"292";"12";"0";"304";"97.9";
"10/19/2018 16:58:14";"293";"13";"0";"306";"97.9";
"10/19/2018 16:58:15";"293";"13";"0";"306";"97.8";
"10/19/2018 16:58:16";"293";"13";"0";"306";"97.8";
"10/19/2018 16:58:17";"293";"14";"0";"307";"97.7";
"10/19/2018 16:58:18";"293";"14";"0";"307";"97.7";
"10/19/2018 16:58:19";"293";"14";"0";"307";"97.6";
"10/19/2018 16:58:20";"293";"15";"0";"308";"97.5";
"10/19/2018 16:58:22";"294";"15";"0";"309";"97.5";
"10/19/2018 16:58:23";"295";"15";"0";"310";"97.4";
"10/19/2018 16:58:24";"296";"15";"0";"311";"97.3";
"10/19/2018 16:58:25";"297";"15";"0";"312";"97.3";
"10/19/2018 16:58:26";"298";"15";"0";"313";"97.2";
"10/19/2018 16:58:27";"300";"16";"0";"316";"97.0";
"10/19/2018 16:58:28";"300";"16";"0";"316";"96.9";
"10/19/2018 16:58:29";"303";"16";"1";"319";"96.7";
"10/19/2018 16:58:30";"303";"16";"0";"319";"96.6";
"10/19/2018 16:58:31";"305";"16";"0";"321";"96.4";
"10/19/2018 16:58:32";"309";"16";"0";"323";"96.3";
"10/19/2018 16:58:34";"311";"16";"0";"327";"96.2";
"10/19/2018 16:58:35";"313";"16";"0";"329";"96.2";
"10/19/2018 16:58:36";"315";"17";"0";"332";"96.1";
"10/19/2018 16:58:37";"318";"17";"0";"335";"96.1";
"10/19/2018 16:58:38";"320";"17";"0";"337";"96.0";
"10/19/2018 16:58:39";"323";"17";"0";"340";"96.0";
"10/19/2018 16:58:40";"326";"17";"0";"343";"95.9";
"10/19/2018 16:58:41";"328";"17";"0";"345";"95.9";
"10/19/2018 16:58:42";"331";"17";"0";"348";"95.8";
"10/19/2018 16:58:43";"336";"17";"0";"351";"95.8";
"10/19/2018 16:58:44";"336";"17";"0";"353";"95.8";
"10/19/2018 16:58:46";"339";"17";"0";"356";"95.7";
"10/19/2018 16:58:47";"342";"17";"0";"359";"95.7";
"10/19/2018 16:58:48";"344";"17";"0";"361";"95.6";
"10/19/2018 16:58:49";"347";"18";"0";"365";"95.6";
"10/19/2018 16:58:50";"349";"18";"0";"367";"95.5";
"10/19/2018 16:58:51";"352";"18";"0";"370";"95.5";
"10/19/2018 16:58:52";"352";"18";"0";"370";"95.5";
"10/19/2018 16:58:53";"357";"18";"0";"375";"95.4";
"10/19/2018 16:58:54";"360";"18";"0";"378";"95.4";
"10/19/2018 16:58:55";"362";"18";"0";"380";"95.4";
"10/19/2018 16:58:56";"367";"18";"0";"382";"95.4";
"10/19/2018 16:59:01";"369";"18";"0";"387";"95.3";
"10/19/2018 16:59:02";"378";"18";"0";"394";"95.2";
"10/19/2018 16:59:03";"380";"19";"0";"399";"95.2";
"10/19/2018 16:59:05";"382";"19";"0";"401";"95.1";
"10/19/2018 16:59:06";"384";"19";"0";"403";"95.1";
"10/19/2018 16:59:07";"387";"19";"0";"406";"95.1";
"10/19/2018 16:59:08";"389";"19";"0";"408";"95.1";
"10/19/2018 16:59:09";"390";"19";"0";"409";"95.0";
"10/19/2018 16:59:10";"390";"19";"0";"409";"95.0";
"10/19/2018 16:59:11";"394";"19";"0";"413";"95.0";
"10/19/2018 16:59:12";"397";"19";"0";"416";"94.9";
"10/19/2018 16:59:13";"398";"19";"0";"417";"94.9";
"10/19/2018 16:59:14";"400";"19";"0";"417";"94.9";
"10/19/2018 16:59:15";"402";"19";"0";"421";"94.9";
"10/19/2018 16:59:17";"404";"19";"0";"423";"94.9";
"10/19/2018 16:59:18";"406";"19";"0";"425";"95.1";
"10/19/2018 16:59:19";"408";"19";"0";"427";"96.1";
"10/19/2018 16:59:20";"410";"19";"0";"429";"96.9";
"10/19/2018 16:59:21";"411";"19";"0";"430";"97.6";
"10/19/2018 16:59:22";"411";"19";"0";"430";"98.2";
"10/19/2018 16:59:23";"415";"19";"0";"434";"98.6";
"10/19/2018 16:59:24";"417";"19";"0";"436";"98.8";
"10/19/2018 16:59:25";"420";"19";"0";"438";"98.8";
"10/19/2018 16:59:26";"422";"19";"0";"441";"98.6";
"10/19/2018 16:59:28";"422";"19";"0";"441";"98.3";
"10/19/2018 16:59:29";"424";"19";"0";"443";"97.6";
"10/19/2018 16:59:30";"426";"19";"0";"445";"97.3";
"10/19/2018 16:59:31";"428";"19";"0";"447";"97.0";
"10/19/2018 16:59:32";"429";"19";"0";"448";"96.9";
"10/19/2018 16:59:33";"431";"19";"0";"450";"96.7";
"10/19/2018 16:59:34";"433";"19";"0";"452";"96.6";
"10/19/2018 16:59:35";"437";"18";"0";"454";"96.6";
"10/19/2018 16:59:36";"439";"18";"0";"457";"96.5";
"10/19/2018 16:59:38";"441";"18";"0";"459";"96.4";
"10/19/2018 16:59:39";"443";"18";"0";"461";"96.3";
"10/19/2018 16:59:40";"446";"18";"0";"464";"96.3";
"10/19/2018 16:59:41";"450";"17";"0";"466";"96.2";
"10/19/2018 16:59:42";"450";"17";"0";"467";"96.2";
"10/19/2018 16:59:44";"452";"17";"0";"469";"96.2";
"10/19/2018 16:59:45";"454";"17";"0";"471";"96.2";
"10/19/2018 16:59:46";"456";"17";"0";"473";"96.2";
"10/19/2018 16:59:47";"458";"16";"0";"474";"96.1";
"10/19/2018 16:59:48";"458";"16";"0";"474";"96.1";
"10/19/2018 16:59:49";"463";"15";"0";"478";"96.1";
"10/19/2018 16:59:50";"464";"15";"0";"479";"96.0";
"10/19/2018 16:59:51";"466";"15";"0";"481";"96.0";
"10/19/2018 16:59:52";"469";"15";"0";"482";"95.9";
"10/19/2018 16:59:53";"470";"14";"0";"484";"95.8";
"10/19/2018 16:59:55";"472";"14";"0";"486";"95.8";
"10/19/2018 16:59:56";"473";"14";"0";"487";"95.7";
"10/19/2018 16:59:57";"473";"14";"0";"487";"95.6";
"10/19/2018 16:59:58";"474";"13";"0";"487";"95.6";
"10/19/2018 16:59:59";"475";"13";"0";"488";"95.5";
"10/19/2018 17:00:00";"476";"13";"0";"489";"95.5";
"10/19/2018 17:00:01";"477";"13";"0";"490";"95.4";
"10/19/2018 17:00:02";"478";"13";"0";"491";"95.3";
"10/19/2018 17:00:04";"479";"13";"0";"492";"95.3";
"10/19/2018 17:00:05";"479";"13";"0";"492";"95.2";
"10/19/2018 17:00:06";"480";"13";"0";"493";"95.2";
"10/19/2018 17:00:07";"481";"13";"0";"494";"95.2";
"10/19/2018 17:00:08";"482";"13";"0";"495";"95.2";
"10/19/2018 17:00:09";"482";"13";"0";"495";"95.2";
"10/19/2018 17:00:10";"483";"12";"0";"495";"95.2";
"10/19/2018 17:00:11";"483";"12";"0";"495";"95.2";
"10/19/2018 17:00:12";"483";"13";"0";"496";"95.2";
"10/19/2018 17:00:13";"484";"12";"0";"496";"95.2";
"10/19/2018 17:00:14";"484";"12";"0";"496";"95.1";
"10/19/2018 17:00:16";"485";"12";"0";"497";"95.1";
"10/19/2018 17:00:17";"486";"12";"0";"498";"95.1";
"10/19/2018 17:00:18";"486";"12";"0";"498";"95.1";
"10/19/2018 17:00:19";"487";"12";"0";"499";"95.1";
"10/19/2018 17:00:20";"487";"12";"0";"499";"95.1";
"10/19/2018 17:00:21";"489";"12";"0";"500";"95.1";
"10/19/2018 17:00:22";"489";"12";"0";"501";"95.1";
"10/19/2018 17:00:24";"490";"12";"0";"502";"95.0";
"10/19/2018 17:00:25";"491";"12";"0";"503";"95.0";
"10/19/2018 17:00:26";"491";"12";"0";"503";"95.0";
"10/19/2018 17:00:27";"491";"12";"0";"503";"95.0";
"10/19/2018 17:00:28";"492";"12";"0";"504";"95.0";
"10/19/2018 17:00:29";"494";"12";"0";"506";"95.0";
"10/19/2018 17:00:30";"495";"12";"0";"507";"94.9";
"10/19/2018 17:00:32";"496";"11";"0";"507";"94.9";
"10/19/2018 17:00:33";"497";"11";"0";"508";"94.9";
"10/19/2018 17:00:34";"498";"11";"0";"509";"94.9";
"10/19/2018 17:00:35";"499";"11";"0";"510";"94.9";
"10/19/2018 17:00:36";"501";"11";"0";"512";"94.9";
"10/19/2018 17:00:37";"502";"10";"0";"512";"94.9";
"10/19/2018 17:00:38";"503";"10";"0";"513";"94.9";
"10/19/2018 17:00:39";"504";"10";"0";"514";"94.9";
"10/19/2018 17:00:40";"506";"9";"0";"516";"94.9";
"10/19/2018 17:00:41";"507";"9";"0";"516";"94.9";
"10/19/2018 17:00:43";"508";"9";"0";"517";"94.9";
"10/19/2018 17:00:44";"509";"9";"0";"518";"94.8";
"10/19/2018 17:00:45";"510";"8";"0";"518";"94.8";
"10/19/2018 17:00:46";"512";"8";"0";"520";"94.7";
"10/19/2018 17:00:47";"512";"8";"0";"520";"94.7";
"10/19/2018 17:00:48";"513";"8";"0";"521";"94.6";
"10/19/2018 17:00:49";"514";"6";"0";"520";"94.6";
"10/19/2018 17:00:50";"516";"6";"0";"522";"94.6";
"10/19/2018 17:00:51";"517";"6";"0";"523";"94.6";
"10/19/2018 17:00:53";"517";"5";"0";"522";"94.5";
"10/19/2018 17:00:54";"518";"5";"0";"523";"94.5";
"10/19/2018 17:00:55";"518";"5";"0";"523";"94.5";
"10/19/2018 17:00:56";"518";"4";"0";"522";"94.4";
"10/19/2018 17:00:57";"519";"4";"0";"523";"94.4";
"10/19/2018 17:00:58";"520";"4";"0";"524";"94.4";
"10/19/2018 17:00:59";"520";"4";"0";"524";"94.4";
"10/19/2018 17:01:00";"521";"4";"0";"525";"94.4";
"10/19/2018 17:01:01";"521";"3";"0";"525";"94.4";
"10/19/2018 17:01:02";"522";"3";"0";"525";"94.4";
"10/19/2018 17:01:04";"523";"3";"0";"526";"94.3";
"10/19/2018 17:01:05";"523";"3";"0";"526";"94.3";
"10/19/2018 17:01:06";"523";"3";"0";"526";"94.2";
"10/19/2018 17:01:07";"524";"2";"0";"526";"94.2";
"10/19/2018 17:01:08";"524";"2";"0";"526";"94.2";
"10/19/2018 17:01:09";"524";"2";"0";"526";"94.2";
"10/19/2018 17:01:10";"525";"2";"0";"527";"94.2";
"10/19/2018 17:01:11";"525";"2";"0";"527";"94.2";
"10/19/2018 17:01:12";"526";"2";"0";"528";"94.2";
"10/19/2018 17:01:13";"526";"1";"0";"528";"94.2";
"10/19/2018 17:01:14";"527";"1";"0";"528";"94.2";
"10/19/2018 17:01:16";"527";"1";"0";"528";"94.2";
"10/19/2018 17:01:17";"528";"1";"0";"529";"94.2";
"10/19/2018 17:01:18";"528";"1";"0";"529";"94.2";
"10/19/2018 17:01:19";"528";"1";"0";"529";"94.1";
"10/19/2018 17:01:20";"528";"1";"0";"529";"94.1";
"10/19/2018 17:01:21";"529";"1";"0";"530";"94.1";
"10/19/2018 17:01:22";"530";"0";"0";"530";"94.1";
"10/19/2018 17:01:23";"530";"0";"0";"530";"94.1";
"10/19/2018 17:01:24";"530";"0";"0";"530";"94.0";
"10/19/2018 17:01:25";"531";"0";"0";"531";"93.9";
"10/19/2018 17:01:26";"531";"0";"0";"531";"93.9";
"10/19/2018 17:01:28";"531";"0";"0";"531";"93.9";
"10/19/2018 17:01:29";"532";"0";"0";"532";"94.0";
"10/19/2018 17:01:30";"532";"0";"0";"532";"94.0";
"10/19/2018 17:01:31";"533";"0";"0";"533";"94.0";
"10/19/2018 17:01:32";"533";"0";"0";"533";"94.0";
"10/19/2018 17:01:33";"533";"0";"0";"533";"94.0";
"10/19/2018 17:01:34";"534";"0";"0";"534";"94.0";
"10/19/2018 17:01:35";"535";"0";"0";"535";"94.0";
"10/19/2018 17:01:36";"535";"0";"0";"535";"94.0";
"10/19/2018 17:01:37";"536";"0";"0";"535";"94.0";
"10/19/2018 17:01:38";"536";"0";"0";"536";"94.0";
"10/19/2018 17:01:40";"536";"0";"0";"536";"94.0";
"10/19/2018 17:01:41";"537";"0";"0";"537";"93.9";
"10/19/2018 17:01:42";"538";"0";"0";"538";"93.9";
"10/19/2018 17:01:43";"538";"0";"0";"538";"93.9";
"10/19/2018 17:01:44";"539";"0";"0";"539";"93.9";
"10/19/2018 17:01:45";"539";"0";"0";"539";"93.9";
"10/19/2018 17:01:46";"539";"0";"0";"539";"93.9";
"10/19/2018 17:01:47";"540";"0";"0";"540";"93.9";
"10/19/2018 17:01:48";"540";"0";"0";"540";"93.9";
"10/19/2018 17:01:49";"540";"0";"0";"540";"93.9";
"10/19/2018 17:01:50";"540";"0";"0";"540";"93.9";
"10/19/2018 17:01:52";"540";"0";"0";"540";"93.8";
"10/19/2018 17:01:53";"540";"0";"0";"540";"93.8";
"10/19/2018 17:01:54";"540";"0";"0";"540";"93.8";
"10/19/2018 17:01:55";"540";"0";"0";"540";"93.8";
"10/19/2018 17:01:56";"540";"0";"0";"540";"93.8";
"10/19/2018 17:01:57";"540";"0";"0";"540";"93.8";
"10/19/2018 17:01:58";"540";"0";"0";"540";"93.8";
"10/19/2018 17:01:59";"540";"0";"0";"540";"93.8";
"10/19/2018 17:02:00";"540";"0";"0";"540";"93.7";
"10/19/2018 17:02:01";"540";"0";"0";"540";"93.7";
"10/19/2018 17:02:02";"540";"0";"0";"540";"93.7";
"10/19/2018 17:02:04";"540";"0";"0";"540";"93.7";
"10/19/2018 17:02:05";"540";"0";"0";"540";"93.7";
"10/19/2018 17:02:06";"540";"0";"0";"540";"93.7";
"10/19/2018 17:02:07";"540";"0";"0";"540";"93.6";
"10/19/2018 17:02:08";"540";"0";"0";"540";"93.6";
"10/19/2018 17:02:09";"541";"0";"0";"540";"93.6";
"10/19/2018 17:02:10";"541";"0";"0";"541";"93.6";
"10/19/2018 17:02:12";"541";"0";"0";"541";"93.5";
"10/19/2018 17:02:13";"541";"0";"0";"541";"93.5";
"10/19/2018 17:02:14";"541";"0";"0";"541";"93.5";
"10/19/2018 17:02:15";"541";"0";"0";"541";"93.5";
"10/19/2018 17:02:16";"542";"0";"0";"542";"93.5";
"10/19/2018 17:02:17";"542";"0";"0";"542";"93.5";
"10/19/2018 17:02:18";"542";"0";"0";"542";"93.5";
"10/19/2018 17:02:19";"542";"0";"0";"542";"93.5";
"10/19/2018 17:02:21";"542";"0";"0";"542";"93.5";
"10/19/2018 17:02:22";"542";"0";"0";"542";"93.5";
"10/19/2018 17:02:23";"542";"0";"0";"542";"93.4";
"10/19/2018 17:02:24";"542";"0";"0";"542";"93.4";
"10/19/2018 17:02:25";"543";"0";"0";"543";"93.4";
"10/19/2018 17:02:26";"543";"0";"0";"543";"93.4";
"10/19/2018 17:02:27";"543";"0";"0";"543";"93.4";
"10/19/2018 17:02:28";"543";"0";"0";"543";"93.4";
"10/19/2018 17:02:29";"543";"0";"0";"543";"93.3";
"10/19/2018 17:02:30";"544";"0";"0";"544";"93.3";
"10/19/2018 17:02:31";"544";"0";"0";"544";"93.3";
"10/19/2018 17:02:32";"545";"0";"0";"545";"93.3";
"10/19/2018 17:02:34";"545";"0";"0";"545";"93.3";
"10/19/2018 17:02:35";"546";"0";"0";"546";"93.3";
"10/19/2018 17:02:36";"546";"0";"0";"546";"93.3";
"10/19/2018 17:02:37";"546";"0";"0";"546";"93.3";
"10/19/2018 17:02:38";"546";"0";"0";"546";"93.3";
"10/19/2018 17:02:39";"547";"0";"0";"547";"93.2";
"10/19/2018 17:02:40";"547";"0";"0";"547";"93.2";
"10/19/2018 17:02:41";"548";"0";"0";"548";"93.1";
