
"Time";"NO";"NO2";"CO";"NOx";"PumpFlow";
"10/5/2018 15:49:21";"4";"20";"42";"24";"33.8";
"10/5/2018 15:49:22";"4";"19";"41";"23";"33.4";
"10/5/2018 15:49:23";"4";"19";"41";"23";"33.1";
"10/5/2018 15:49:24";"4";"19";"41";"23";"32.9";
"10/5/2018 15:49:25";"4";"19";"41";"23";"32.6";
"10/5/2018 15:49:26";"4";"19";"41";"23";"32.4";
"10/5/2018 15:49:27";"4";"19";"41";"23";"31.9";
"10/5/2018 15:49:28";"3";"19";"40";"22";"31.7";
"10/5/2018 15:49:29";"4";"19";"40";"23";"31.7";
"10/5/2018 15:49:30";"4";"19";"39";"23";"32.4";
"10/5/2018 15:49:32";"4";"19";"39";"23";"34.0";
"10/5/2018 15:49:33";"3";"19";"39";"22";"36.3";
"10/5/2018 15:49:34";"3";"19";"40";"22";"39.2";
"10/5/2018 15:49:35";"3";"19";"39";"22";"42.3";
"10/5/2018 15:49:36";"3";"19";"39";"22";"45.1";
"10/5/2018 15:49:37";"3";"18";"38";"21";"47.5";
"10/5/2018 15:49:38";"3";"18";"38";"21";"49.2";
"10/5/2018 15:49:39";"3";"18";"38";"21";"50.7";
"10/5/2018 15:49:40";"3";"18";"38";"21";"52.9";
"10/5/2018 15:49:41";"3";"18";"38";"21";"53.9";
"10/5/2018 15:49:42";"3";"18";"38";"21";"54.9";
"10/5/2018 15:49:43";"3";"18";"38";"21";"55.7";
"10/5/2018 15:49:45";"3";"18";"38";"21";"56.7";
"10/5/2018 15:49:46";"3";"18";"38";"21";"57.9";
"10/5/2018 15:49:47";"3";"18";"38";"21";"59.5";
"10/5/2018 15:49:48";"3";"18";"38";"21";"61.5";
"10/5/2018 15:49:49";"3";"18";"40";"21";"63.7";
"10/5/2018 15:49:50";"3";"18";"41";"21";"66.1";
"10/5/2018 15:49:51";"4";"19";"40";"23";"68.5";
"10/5/2018 15:49:52";"4";"19";"41";"23";"70.6";
"10/5/2018 15:49:53";"5";"19";"41";"24";"72.5";
"10/5/2018 15:49:54";"5";"19";"41";"24";"76.0";
"10/5/2018 15:49:55";"5";"19";"43";"24";"78.4";
"10/5/2018 15:49:56";"6";"19";"43";"25";"81.4";
"10/5/2018 15:49:57";"8";"19";"43";"27";"84.7";
"10/5/2018 15:49:59";"8";"19";"43";"27";"88.3";
"10/5/2018 15:50:00";"12";"19";"44";"31";"91.6";
"10/5/2018 15:50:01";"14";"19";"44";"33";"94.3";
"10/5/2018 15:50:02";"17";"19";"44";"36";"96.3";
"10/5/2018 15:50:03";"21";"19";"45";"40";"97.9";
"10/5/2018 15:50:04";"32";"18";"45";"45";"98.9";
"10/5/2018 15:50:05";"38";"18";"44";"56";"99.7";
"10/5/2018 15:50:06";"45";"18";"44";"63";"100.3";
"10/5/2018 15:50:07";"53";"17";"44";"70";"100.8";
"10/5/2018 15:50:08";"61";"17";"44";"78";"101.4";
"10/5/2018 15:50:09";"61";"17";"45";"78";"101.5";
"10/5/2018 15:50:10";"70";"17";"45";"87";"101.6";
"10/5/2018 15:50:11";"79";"17";"43";"96";"101.6";
"10/5/2018 15:50:13";"88";"16";"43";"104";"101.6";
"10/5/2018 15:50:14";"98";"16";"42";"114";"101.5";
"10/5/2018 15:50:15";"108";"16";"42";"124";"101.3";
"10/5/2018 15:50:16";"117";"16";"41";"133";"101.1";
"10/5/2018 15:50:17";"136";"15";"41";"142";"100.8";
"10/5/2018 15:50:18";"144";"15";"40";"159";"100.5";
"10/5/2018 15:50:19";"152";"15";"40";"167";"100.1";
"10/5/2018 15:50:20";"159";"15";"40";"174";"99.7";
"10/5/2018 15:50:21";"166";"15";"37";"181";"98.8";
"10/5/2018 15:50:22";"172";"15";"37";"187";"98.4";
"10/5/2018 15:50:23";"172";"16";"37";"188";"98.0";
"10/5/2018 15:50:24";"178";"16";"35";"194";"97.5";
"10/5/2018 15:50:26";"183";"16";"35";"199";"97.0";
"10/5/2018 15:50:27";"189";"16";"35";"205";"96.5";
"10/5/2018 15:50:28";"194";"16";"34";"210";"96.0";
"10/5/2018 15:50:29";"199";"16";"34";"215";"95.6";
"10/5/2018 15:50:30";"207";"17";"33";"219";"95.2";
"10/5/2018 15:50:31";"212";"17";"33";"229";"95.0";
"10/5/2018 15:50:32";"216";"17";"33";"233";"94.6";
"10/5/2018 15:50:33";"220";"17";"33";"237";"94.3";
"10/5/2018 15:50:34";"224";"18";"32";"242";"93.9";
"10/5/2018 15:50:35";"228";"18";"32";"246";"93.3";
"10/5/2018 15:50:36";"232";"18";"31";"250";"93.1";
"10/5/2018 15:50:37";"236";"18";"30";"254";"92.9";
"10/5/2018 15:50:38";"236";"18";"30";"254";"92.6";
"10/5/2018 15:50:40";"239";"18";"30";"257";"92.5";
"10/5/2018 15:50:41";"243";"18";"30";"261";"92.3";
"10/5/2018 15:50:42";"246";"18";"31";"264";"92.1";
"10/5/2018 15:50:43";"249";"19";"30";"268";"92.0";
"10/5/2018 15:50:44";"254";"19";"29";"271";"91.8";
"10/5/2018 15:50:45";"256";"19";"29";"275";"91.7";
"10/5/2018 15:50:46";"258";"19";"29";"277";"91.5";
"10/5/2018 15:50:47";"260";"19";"29";"279";"91.4";
"10/5/2018 15:50:48";"262";"19";"28";"281";"91.2";
"10/5/2018 15:50:49";"264";"19";"28";"283";"91.1";
"10/5/2018 15:50:50";"265";"20";"28";"285";"91.1";
"10/5/2018 15:50:51";"266";"20";"27";"286";"91.1";
"10/5/2018 15:50:52";"266";"20";"27";"286";"91.2";
"10/5/2018 15:50:54";"266";"20";"27";"286";"91.6";
"10/5/2018 15:50:55";"269";"20";"27";"289";"92.1";
"10/5/2018 15:50:56";"271";"20";"26";"291";"93.1";
"10/5/2018 15:50:57";"272";"20";"26";"292";"94.6";
"10/5/2018 15:50:58";"275";"21";"25";"294";"96.2";
"10/5/2018 15:50:59";"277";"21";"24";"298";"98.2";
"10/5/2018 15:51:00";"279";"21";"24";"300";"99.9";
"10/5/2018 15:51:01";"281";"21";"24";"302";"101.5";
"10/5/2018 15:51:02";"283";"21";"23";"304";"102.9";
"10/5/2018 15:51:03";"285";"21";"23";"306";"105.2";
"10/5/2018 15:51:04";"287";"21";"23";"308";"106.1";
"10/5/2018 15:51:05";"289";"21";"22";"310";"106.9";
"10/5/2018 15:51:06";"291";"21";"22";"312";"107.5";
"10/5/2018 15:51:08";"291";"21";"22";"312";"108.0";
"10/5/2018 15:51:09";"293";"21";"21";"314";"108.3";
"10/5/2018 15:51:10";"296";"21";"21";"317";"108.4";
"10/5/2018 15:51:11";"298";"21";"21";"319";"108.4";
"10/5/2018 15:51:12";"305";"21";"21";"322";"108.3";
"10/5/2018 15:51:13";"308";"21";"21";"329";"108.0";
"10/5/2018 15:51:14";"312";"21";"20";"333";"107.3";
"10/5/2018 15:51:15";"316";"21";"21";"337";"106.1";
"10/5/2018 15:51:16";"321";"21";"20";"342";"102.4";
"10/5/2018 15:51:17";"325";"20";"21";"345";"100.2";
"10/5/2018 15:51:18";"330";"20";"21";"350";"98.0";
"10/5/2018 15:51:19";"335";"20";"21";"355";"96.0";
"10/5/2018 15:51:20";"340";"19";"21";"359";"94.7";
"10/5/2018 15:51:22";"340";"19";"21";"359";"94.1";
"10/5/2018 15:51:23";"345";"19";"20";"364";"94.1";
"10/5/2018 15:51:24";"350";"18";"20";"368";"94.9";
"10/5/2018 15:51:25";"355";"18";"21";"373";"95.9";
"10/5/2018 15:51:26";"365";"18";"20";"378";"97.1";
"10/5/2018 15:51:27";"369";"17";"20";"386";"98.3";
"10/5/2018 15:51:28";"372";"17";"19";"389";"99.1";
"10/5/2018 15:51:29";"375";"17";"18";"392";"99.9";
"10/5/2018 15:51:30";"378";"16";"18";"394";"100.5";
"10/5/2018 15:51:31";"381";"16";"18";"397";"101.1";
"10/5/2018 15:51:32";"382";"16";"18";"398";"101.2";
"10/5/2018 15:51:33";"384";"16";"17";"400";"101.1";
"10/5/2018 15:51:34";"386";"16";"16";"402";"101.0";
"10/5/2018 15:51:36";"386";"15";"16";"401";"100.9";
"10/5/2018 15:51:37";"387";"15";"15";"402";"100.6";
"10/5/2018 15:51:38";"388";"15";"14";"403";"100.4";
"10/5/2018 15:51:39";"390";"15";"14";"404";"100.1";
"10/5/2018 15:51:40";"391";"15";"13";"406";"99.7";
"10/5/2018 15:51:41";"392";"15";"13";"407";"99.3";
"10/5/2018 15:51:42";"392";"15";"13";"407";"99.0";
"10/5/2018 15:51:43";"393";"15";"13";"408";"98.6";
"10/5/2018 15:51:44";"394";"15";"13";"409";"98.1";
"10/5/2018 15:51:45";"394";"15";"13";"409";"97.8";
"10/5/2018 15:51:46";"394";"15";"13";"409";"97.5";
"10/5/2018 15:51:47";"394";"15";"13";"409";"97.2";
"10/5/2018 15:51:49";"394";"15";"13";"409";"96.9";
"10/5/2018 15:51:50";"395";"16";"13";"411";"96.6";
"10/5/2018 15:51:51";"395";"16";"12";"411";"96.3";
"10/5/2018 15:51:52";"395";"16";"13";"411";"96.1";
"10/5/2018 15:51:53";"395";"16";"12";"411";"95.8";
"10/5/2018 15:51:54";"395";"16";"12";"411";"95.6";
"10/5/2018 15:51:55";"396";"16";"12";"412";"95.4";
"10/5/2018 15:51:56";"396";"17";"12";"413";"95.2";
"10/5/2018 15:51:57";"396";"17";"11";"413";"94.9";
"10/5/2018 15:51:58";"397";"17";"11";"414";"94.7";
"10/5/2018 15:51:59";"398";"17";"11";"415";"94.4";
"10/5/2018 15:52:00";"399";"17";"11";"416";"94.2";
"10/5/2018 15:52:01";"399";"17";"12";"416";"94.1";
"10/5/2018 15:52:03";"401";"17";"12";"418";"94.0";
"10/5/2018 15:52:04";"401";"17";"13";"418";"93.8";
"10/5/2018 15:52:05";"402";"17";"12";"419";"93.8";
"10/5/2018 15:52:06";"403";"17";"12";"419";"93.7";
"10/5/2018 15:52:07";"404";"17";"12";"421";"93.7";
"10/5/2018 15:52:08";"404";"17";"13";"421";"93.7";
"10/5/2018 15:52:09";"405";"16";"13";"421";"93.7";
"10/5/2018 15:52:10";"406";"17";"12";"423";"93.8";
"10/5/2018 15:52:11";"407";"16";"12";"423";"93.8";
"10/5/2018 15:52:12";"408";"16";"11";"424";"93.8";
"10/5/2018 15:52:13";"408";"16";"12";"424";"93.8";
"10/5/2018 15:52:14";"408";"16";"12";"424";"93.8";
"10/5/2018 15:52:16";"410";"16";"12";"426";"93.8";
"10/5/2018 15:52:17";"410";"16";"12";"426";"93.8";
"10/5/2018 15:52:18";"411";"16";"11";"427";"93.7";
"10/5/2018 15:52:19";"413";"16";"10";"428";"93.7";
"10/5/2018 15:52:20";"413";"16";"9";"429";"93.7";
"10/5/2018 15:52:21";"413";"16";"10";"429";"93.6";
"10/5/2018 15:52:22";"415";"16";"10";"431";"93.5";
"10/5/2018 15:52:23";"415";"16";"9";"431";"93.5";
"10/5/2018 15:52:24";"416";"16";"9";"432";"93.4";
"10/5/2018 15:52:25";"417";"16";"9";"433";"93.4";
"10/5/2018 15:52:26";"418";"16";"9";"434";"93.4";
"10/5/2018 15:52:27";"419";"15";"9";"434";"93.3";
"10/5/2018 15:52:29";"420";"15";"9";"435";"93.3";
"10/5/2018 15:52:30";"420";"15";"10";"435";"93.2";
"10/5/2018 15:52:31";"421";"15";"10";"436";"93.2";
"10/5/2018 15:52:32";"421";"15";"9";"436";"93.2";
"10/5/2018 15:52:33";"422";"15";"9";"437";"93.2";
"10/5/2018 15:52:34";"422";"15";"8";"437";"93.2";
"10/5/2018 15:52:35";"423";"15";"10";"438";"93.2";
"10/5/2018 15:52:36";"424";"15";"10";"439";"93.2";
"10/5/2018 15:52:37";"425";"15";"10";"440";"93.0";
"10/5/2018 15:52:38";"425";"14";"10";"439";"93.0";
"10/5/2018 15:52:39";"426";"14";"10";"440";"93.0";
"10/5/2018 15:52:40";"427";"14";"10";"441";"93.0";
"10/5/2018 15:52:41";"427";"14";"10";"441";"93.0";
"10/5/2018 15:52:43";"428";"14";"9";"442";"93.1";
"10/5/2018 15:52:44";"429";"14";"9";"443";"93.1";
"10/5/2018 15:52:45";"431";"14";"8";"444";"93.2";
"10/5/2018 15:52:46";"432";"14";"8";"446";"93.2";
"10/5/2018 15:52:47";"433";"13";"8";"446";"93.2";
"10/5/2018 15:52:48";"434";"13";"8";"447";"93.2";
"10/5/2018 15:52:49";"434";"13";"6";"447";"93.2";
"10/5/2018 15:52:50";"435";"13";"8";"448";"93.1";
"10/5/2018 15:52:51";"436";"13";"5";"449";"93.1";
"10/5/2018 15:52:52";"437";"13";"5";"450";"93.1";
"10/5/2018 15:52:53";"438";"13";"5";"451";"93.1";
"10/5/2018 15:52:55";"438";"13";"6";"451";"93.1";
"10/5/2018 15:52:56";"440";"12";"6";"452";"93.1";
"10/5/2018 15:52:57";"441";"12";"4";"453";"93.2";
"10/5/2018 15:52:58";"443";"12";"5";"454";"93.2";
"10/5/2018 15:52:59";"444";"12";"5";"456";"93.2";
"10/5/2018 15:53:00";"445";"11";"5";"456";"93.2";
"10/5/2018 15:53:01";"446";"11";"8";"457";"93.1";
"10/5/2018 15:53:02";"446";"11";"6";"457";"93.0";
"10/5/2018 15:53:03";"446";"11";"5";"457";"93.0";
"10/5/2018 15:53:04";"446";"11";"5";"457";"93.0";
"10/5/2018 15:53:06";"446";"11";"6";"457";"92.9";
"10/5/2018 15:53:07";"447";"11";"6";"458";"92.9";
"10/5/2018 15:53:08";"447";"11";"5";"458";"92.9";
"10/5/2018 15:53:09";"448";"11";"6";"459";"92.9";
"10/5/2018 15:53:10";"448";"10";"5";"459";"92.9";
"10/5/2018 15:53:11";"449";"11";"5";"460";"92.9";
"10/5/2018 15:53:12";"449";"11";"5";"460";"92.9";
"10/5/2018 15:53:13";"449";"10";"5";"459";"92.9";
"10/5/2018 15:53:14";"448";"10";"5";"458";"92.9";
"10/5/2018 15:53:15";"449";"10";"5";"459";"92.9";
"10/5/2018 15:53:16";"449";"10";"5";"459";"92.8";
"10/5/2018 15:53:17";"449";"10";"4";"459";"92.8";
"10/5/2018 15:53:19";"449";"10";"4";"459";"92.8";
"10/5/2018 15:53:20";"449";"10";"E-03";"459";"92.8";
"10/5/2018 15:53:21";"449";"10";"5";"459";"92.8";
"10/5/2018 15:53:22";"449";"10";"5";"459";"92.8";
"10/5/2018 15:53:23";"449";"10";"5";"459";"92.8";
"10/5/2018 15:53:24";"450";"10";"5";"460";"92.8";
"10/5/2018 15:53:25";"450";"10";"5";"460";"92.8";
"10/5/2018 15:53:26";"450";"10";"4";"460";"92.8";
"10/5/2018 15:53:27";"450";"10";"4";"460";"92.8";
"10/5/2018 15:53:28";"450";"10";"3";"460";"92.8";
"10/5/2018 15:53:29";"451";"11";"5";"462";"92.9";
"10/5/2018 15:53:30";"451";"10";"5";"461";"92.9";
"10/5/2018 15:53:32";"451";"10";"5";"461";"93.0";
"10/5/2018 15:53:33";"452";"10";"3";"462";"93.1";
"10/5/2018 15:53:34";"452";"11";"3";"463";"93.3";
"10/5/2018 15:53:35";"452";"11";"4";"463";"93.5";
"10/5/2018 15:53:36";"453";"11";"3";"464";"93.8";
"10/5/2018 15:53:37";"453";"11";"3";"464";"94.0";
"10/5/2018 15:53:38";"454";"11";"3";"465";"94.3";
"10/5/2018 15:53:39";"455";"11";"3";"466";"94.5";
"10/5/2018 15:53:40";"455";"11";"3";"466";"94.9";
"10/5/2018 15:53:41";"456";"11";"2";"467";"95.0";
"10/5/2018 15:53:42";"456";"10";"2";"466";"95.0";
"10/5/2018 15:53:43";"456";"10";"2";"466";"95.0";
"10/5/2018 15:53:44";"456";"10";"3";"466";"95.0";
"10/5/2018 15:53:46";"458";"10";"3";"468";"94.9";
"10/5/2018 15:53:47";"458";"10";"3";"468";"94.8";
"10/5/2018 15:53:48";"458";"10";"3";"468";"94.6";
"10/5/2018 15:53:49";"459";"10";"3";"469";"94.5";
"10/5/2018 15:53:50";"460";"10";"3";"469";"94.4";
"10/5/2018 15:53:51";"461";"10";"3";"471";"94.2";
"10/5/2018 15:53:52";"461";"10";"3";"471";"94.1";
"10/5/2018 15:53:53";"462";"10";"2";"472";"94.0";
"10/5/2018 15:53:54";"462";"9";"2";"471";"94.0";
"10/5/2018 15:53:55";"463";"9";"2";"472";"94.0";
"10/5/2018 15:53:56";"463";"9";"2";"472";"94.1";
"10/5/2018 15:53:58";"463";"9";"2";"472";"94.3";
"10/5/2018 15:53:59";"463";"9";"2";"472";"94.4";
"10/5/2018 15:54:00";"464";"9";"2";"473";"94.6";
"10/5/2018 15:54:01";"464";"9";"0";"473";"94.7";
"10/5/2018 15:54:02";"464";"9";"0";"473";"94.9";
"10/5/2018 15:54:03";"464";"9";"0";"473";"95.0";
"10/5/2018 15:54:04";"464";"9";"0";"473";"95.0";
"10/5/2018 15:54:05";"464";"9";"0";"473";"95.0";
"10/5/2018 15:54:06";"465";"9";"1";"474";"95.1";
"10/5/2018 15:54:07";"465";"9";"1";"474";"95.2";
"10/5/2018 15:54:08";"466";"8";"0";"474";"95.3";
"10/5/2018 15:54:09";"466";"8";"0";"474";"95.6";
"10/5/2018 15:54:11";"466";"8";"0";"474";"95.8";
"10/5/2018 15:54:12";"468";"8";"0";"476";"96.0";
"10/5/2018 15:54:13";"468";"8";"0";"476";"96.2";
"10/5/2018 15:54:14";"469";"8";"0";"477";"96.3";
"10/5/2018 15:54:15";"470";"8";"1";"477";"96.3";
"10/5/2018 15:54:16";"470";"8";"1";"478";"96.4";
"10/5/2018 15:54:17";"470";"8";"1";"478";"96.4";
"10/5/2018 15:54:18";"471";"8";"1";"479";"96.3";
"10/5/2018 15:54:19";"471";"8";"1";"479";"96.2";
"10/5/2018 15:54:20";"472";"8";"1";"480";"96.1";
"10/5/2018 15:54:21";"472";"8";"0";"480";"96.0";
"10/5/2018 15:54:22";"472";"8";"0";"480";"95.9";
"10/5/2018 15:54:23";"472";"8";"0";"480";"95.8";
"10/5/2018 15:54:25";"472";"8";"0";"480";"95.7";
"10/5/2018 15:54:26";"472";"8";"0";"480";"95.7";
"10/5/2018 15:54:27";"472";"8";"0";"480";"95.7";
"10/5/2018 15:54:28";"472";"8";"0";"480";"95.7";
"10/5/2018 15:54:29";"473";"8";"0";"481";"95.7";
"10/5/2018 15:54:30";"473";"6";"0";"479";"95.6";
"10/5/2018 15:54:31";"473";"6";"0";"479";"95.6";
"10/5/2018 15:54:32";"473";"6";"0";"479";"95.5";
"10/5/2018 15:54:33";"473";"6";"0";"479";"95.5";
"10/5/2018 15:54:34";"473";"6";"1";"479";"95.6";
"10/5/2018 15:54:35";"473";"6";"1";"479";"95.6";
"10/5/2018 15:54:36";"473";"6";"1";"479";"95.7";
"10/5/2018 15:54:38";"474";"6";"1";"480";"95.7";
"10/5/2018 15:54:39";"474";"6";"1";"480";"95.7";
"10/5/2018 15:54:40";"475";"6";"1";"481";"95.7";
"10/5/2018 15:54:41";"475";"6";"1";"481";"95.7";
"10/5/2018 15:54:42";"475";"6";"1";"481";"95.6";
"10/5/2018 15:54:43";"476";"6";"1";"482";"95.6";
"10/5/2018 15:54:44";"476";"6";"1";"482";"95.6";
"10/5/2018 15:54:45";"476";"6";"1";"482";"95.6";
"10/5/2018 15:54:46";"476";"6";"0";"482";"95.6";
"10/5/2018 15:54:47";"477";"6";"1";"483";"95.5";
"10/5/2018 15:54:48";"477";"6";"1";"483";"95.5";
"10/5/2018 15:54:50";"477";"6";"2";"483";"95.4";
"10/5/2018 15:54:51";"477";"6";"1";"483";"95.4";
"10/5/2018 15:54:52";"477";"6";"1";"483";"95.3";
"10/5/2018 15:54:53";"478";"5";"1";"484";"95.3";
"10/5/2018 15:54:54";"478";"5";"1";"483";"95.3";
"10/5/2018 15:54:55";"478";"5";"0";"483";"95.3";
"10/5/2018 15:54:56";"478";"6";"0";"484";"95.3";
"10/5/2018 15:54:57";"478";"5";"1";"483";"95.2";
"10/5/2018 15:54:58";"478";"5";"0";"483";"95.2";
"10/5/2018 15:54:59";"478";"5";"0";"483";"95.2";
"10/5/2018 15:55:00";"478";"5";"0";"483";"95.2";
"10/5/2018 15:55:01";"478";"5";"0";"483";"95.2";
"10/5/2018 15:55:03";"478";"5";"0";"483";"95.3";
"10/5/2018 15:55:04";"478";"5";"0";"483";"95.3";
"10/5/2018 15:55:05";"478";"5";"0";"483";"95.3";
"10/5/2018 15:55:06";"479";"5";"0";"484";"95.3";
"10/5/2018 15:55:07";"479";"5";"0";"484";"95.3";
"10/5/2018 15:55:08";"479";"5";"0";"484";"95.3";
"10/5/2018 15:55:09";"479";"5";"0";"484";"95.3";
"10/5/2018 15:55:10";"480";"5";"0";"485";"95.2";
"10/5/2018 15:55:11";"480";"5";"0";"485";"95.2";
"10/5/2018 15:55:12";"480";"5";"0";"485";"95.2";
"10/5/2018 15:55:13";"480";"5";"0";"485";"95.2";
"10/5/2018 15:55:14";"480";"5";"0";"485";"95.2";
"10/5/2018 15:55:16";"481";"5";"0";"486";"95.2";
"10/5/2018 15:55:17";"481";"5";"0";"486";"95.2";
"10/5/2018 15:55:18";"481";"5";"0";"486";"95.2";
"10/5/2018 15:55:19";"481";"5";"0";"486";"95.2";
"10/5/2018 15:55:20";"481";"5";"0";"486";"95.1";
"10/5/2018 15:55:21";"481";"5";"0";"486";"95.2";
"10/5/2018 15:55:22";"481";"5";"0";"486";"95.3";
"10/5/2018 15:55:23";"481";"5";"0";"486";"95.7";
"10/5/2018 15:55:24";"482";"5";"0";"487";"96.0";
"10/5/2018 15:55:25";"482";"4";"0";"486";"96.4";
"10/5/2018 15:55:26";"482";"5";"0";"487";"97.0";
"10/5/2018 15:55:27";"482";"5";"0";"487";"97.7";
"10/5/2018 15:55:29";"482";"5";"0";"487";"98.4";
"10/5/2018 15:55:30";"482";"5";"0";"487";"99.3";
"10/5/2018 15:55:31";"482";"5";"0";"487";"100.2";
"10/5/2018 15:55:32";"483";"4";"0";"488";"101.1";
