Record Length,2500,Points,-205.99999698E-6,-5.60000027E3,,Record Length,2500,Points,-205.99999698E-6,64.000003040E-3,,Record Length,2500,Points,-205.99999698E-6,639.999985695E-3,
Sample Interval,200.00000234E-9,s,-205.79999546E-6,-5.60000027E3,,Sample Interval,200.00000234E-9,s,-205.79999546E-6,68.000003695E-3,,Sample Interval,200.00000234E-9,s,-205.79999546E-6,639.999985695E-3,
Trigger Point,1.0300000E3,Samples,-205.59999393E-6,-5.40000026E3,,Trigger Point,1.0300000E3,Samples,-205.59999393E-6,64.000003040E-3,,Trigger Point,1.0300000E3,Samples,-205.59999393E-6,479.999989271E-3,
,,,-205.39999241E-6,-5.60000027E3,,,,,-205.39999241E-6,64.000003040E-3,,,,,-205.39999241E-6,639.999985695E-3,
,,,-205.19999089E-6,-5.40000026E3,,,,,-205.19999089E-6,68.000003695E-3,,,,,-205.19999089E-6,479.999989271E-3,
,,,-205.00000392E-6,-5.60000027E3,,,,,-205.00000392E-6,68.000003695E-3,,,,,-205.00000392E-6,639.999985695E-3,
Source,CH1,,-204.80000239E-6,-5.40000026E3,,Source,CH2,,-204.80000239E-6,68.000003695E-3,,Source,CH3,,-204.80000239E-6,560.000002384E-3,
Vertical Units,Volts,,-204.60000087E-6,-5.60000027E3,,Vertical Units,Volts,,-204.60000087E-6,68.000003695E-3,,Vertical Units,Volts,,-204.60000087E-6,639.999985695E-3,
Vertical Scale,5.00000024E3,,-204.39999935E-6,-5.20000025E3,,Vertical Scale,100.0000047E-3,,-204.39999935E-6,68.000003695E-3,,Vertical Scale,2.0000000,,-204.39999935E-6,560.000002384E-3,
Vertical Offset,0,,-204.19999782E-6,-5.40000026E3,,Vertical Offset,0,,-204.19999782E-6,72.000004351E-3,,Vertical Offset,0,,-204.19999782E-6,639.999985695E-3,
Horizontal Units,s,,-203.99999630E-6,-5.40000026E3,,Horizontal Units,s,,-203.99999630E-6,72.000004351E-3,,Horizontal Units,s,,-203.99999630E-6,560.000002384E-3,
Horizontal Scale,50.00000058E-6,,-203.79999478E-6,-5.20000025E3,,Horizontal Scale,50.00000058E-6,,-203.79999478E-6,72.000004351E-3,,Horizontal Scale,50.00000058E-6,,-203.79999478E-6,479.999989271E-3,
Pt Fmt,Y,,-203.59999326E-6,-5.20000025E3,,Pt Fmt,Y,,-203.59999326E-6,76.000005007E-3,,Pt Fmt,Y,,-203.59999326E-6,479.999989271E-3,
Yzero,1.2400000,,-203.39999173E-6,-5.00000024E3,,Yzero,-1.5600000,,-203.39999173E-6,72.000004351E-3,,Yzero,-2.4400000,,-203.39999173E-6,719.999969006E-3,
Probe Atten,1.0000000E3,,-203.19999021E-6,-5.20000025E3,,Probe Atten,1.000000,,-203.19999021E-6,72.000004351E-3,,Probe Atten,10.0000000,,-203.19999021E-6,639.999985695E-3,
,,,-203.00000324E-6,-4.80000023E3,,,,,-203.00000324E-6,76.000005007E-3,,,,,-203.00000324E-6,560.000002384E-3,
