Record Length,2500,Points,-249.99998277E-6,-7.400000351E3,,Record Length,2500,Points,-249.99998277E-6,-116.0000041E-3,,Record Length,2500,Points,-249.99998277E-6,-1.5200000,
Sample Interval,200.00000234E-9,s,-249.79998125E-6,-7.400000351E3,,Sample Interval,200.00000234E-9,s,-249.79998125E-6,-116.0000041E-3,,Sample Interval,200.00000234E-9,s,-249.79998125E-6,-1.5200000,
Trigger Point,1.2500000E3,Samples,-249.59997972E-6,-7.400000351E3,,Trigger Point,1.2500000E3,Samples,-249.59997972E-6,-116.0000041E-3,,Trigger Point,1.2500000E3,Samples,-249.59997972E-6,-1.5200000,
,,,-249.39997820E-6,-7.600000361E3,,,,,-249.39997820E-6,-116.0000041E-3,,,,,-249.39997820E-6,-1.4399999,
,,,-249.19997668E-6,-7.600000361E3,,,,,-249.19997668E-6,-120.0000048E-3,,,,,-249.19997668E-6,-1.5200000,
,,,-248.99997516E-6,-7.600000361E3,,,,,-248.99997516E-6,-96.000000834E-3,,,,,-248.99997516E-6,-1.5200000,
Source,CH1,,-248.79997363E-6,-7.800000370E3,,Source,CH3,,-248.79997363E-6,-100.0000015E-3,,Source,CH4,,-248.79997363E-6,-1.5200000,
Vertical Units,Volts,,-248.59997211E-6,-7.800000370E3,,Vertical Units,Volts,,-248.59997211E-6,-108.0000028E-3,,Vertical Units,Volts,,-248.59997211E-6,-1.4399999,
Vertical Scale,5.00000024E3,,-248.39997059E-6,-7.800000370E3,,Vertical Scale,100.0000047E-3,,-248.39997059E-6,-112.0000035E-3,,Vertical Scale,2.0000000,,-248.39997059E-6,-1.3600000,
Vertical Offset,0,,-248.19996906E-6,-8.000000380E3,,Vertical Offset,0,,-248.19996906E-6,-112.0000035E-3,,Vertical Offset,0,,-248.19996906E-6,-1.4399999,
Horizontal Units,s,,-247.99999665E-6,-8.000000380E3,,Horizontal Units,s,,-247.99999665E-6,-112.0000035E-3,,Horizontal Units,s,,-247.99999665E-6,-1.5999999,
Horizontal Scale,50.00000058E-6,,-247.79999512E-6,-7.800000370E3,,Horizontal Scale,50.00000058E-6,,-247.79999512E-6,-112.0000035E-3,,Horizontal Scale,50.00000058E-6,,-247.79999512E-6,-1.5200000,
Pt Fmt,Y,,-247.59999360E-6,-8.000000380E3,,Pt Fmt,Y,,-247.59999360E-6,-116.0000041E-3,,Pt Fmt,Y,,-247.59999360E-6,-1.3600000,
Yzero,80.000000000E-3,,-247.39999208E-6,-8.000000380E3,,Yzero,-1.9200000,,-247.39999208E-6,-104.0000021E-3,,Yzero,-120.0000000E-3,,-247.39999208E-6,-1.4399999,
Probe Atten,1.0000000E3,,-247.19999055E-6,-8.000000380E3,,Probe Atten,1.000000,,-247.19999055E-6,-112.0000035E-3,,Probe Atten,10.0000000,,-247.19999055E-6,-1.3600000,
,,,-246.99998903E-6,-8.200000389E3,,,,,-246.99998903E-6,-112.0000035E-3,,,,,-246.99998903E-6,-1.3600000,
Note,TDS 2004B - 3:51:25 p. m.   21/8/2018,,-246.79998751E-6,-8.200000389E3,,Note,TDS 2004B - 3:51:25 p. m.   21/8/2018,,-246.79998751E-6,-108.0000028E-3,,Note,TDS 2004B - 3:51:25 p. m.   21/8/2018,,-246.79998751E-6,-1.3600000,
,,,-246.59998599E-6,-8.200000389E3,,,,,-246.59998599E-6,-108.0000028E-3,,,,,-246.59998599E-6,-1.2800000,
,,,-246.39998446E-6,-8.000000380E3,,,,,-246.39998446E-6,-108.0000028E-3,,,,,-246.39998446E-6,-1.2800000,
,,,-246.19998294E-6,-8.200000389E3,,,,,-246.19998294E-6,-108.0000028E-3,,,,,-246.19998294E-6,-1.1999999,
,,,-245.99998142E-6,-8.200000389E3,,,,,-245.99998142E-6,-104.0000021E-3,,,,,-245.99998142E-6,-1.4399999,
,,,-245.79997989E-6,-8.200000389E3,,,,,-245.79997989E-6,-108.0000028E-3,,,,,-245.79997989E-6,-1.2800000,
,,,-245.59997837E-6,-8.200000389E3,,,,,-245.59997837E-6,-108.0000028E-3,,,,,-245.59997837E-6,-1.5200000,
,,,-245.39997685E-6,-8.400000399E3,,,,,-245.39997685E-6,-96.000000834E-3,,,,,-245.39997685E-6,-1.3600000,
,,,-245.19997532E-6,-8.000000380E3,,,,,-245.19997532E-6,-92.000007629E-3,,,,,-245.19997532E-6,-1.2800000,
,,,-244.99997380E-6,-8.600000408E3,,,,,-244.99997380E-6,-92.000007629E-3,,,,,-244.99997380E-6,-1.2800000,
,,,-244.79997228E-6,-8.200000389E3,,,,,-244.79997228E-6,-100.0000015E-3,,,,,-244.79997228E-6,-1.1999999,
,,,-244.59997076E-6,-8.400000399E3,,,,,-244.59997076E-6,-84.000006318E-3,,,,,-244.59997076E-6,-1.1200000,
,,,-244.39996923E-6,-8.600000408E3,,,,,-244.39996923E-6,-88.000006974E-3,,,,,-244.39996923E-6,-1.1999999,
,,,-244.19999681E-6,-8.600000408E3,,,,,-244.19999681E-6,-100.0000015E-3,,,,,-244.19999681E-6,-1.2800000,
,,,-243.99998074E-6,-8.400000399E3,,,,,-243.99998074E-6,-104.0000021E-3,,,,,-243.99998074E-6,-1.1200000,
,,,-243.79997922E-6,-8.600000408E3,,,,,-243.79997922E-6,-104.0000021E-3,,,,,-243.79997922E-6,-1.1200000,
