Record Length,2500,Points,-213.99999969E-6,-6.20000029E3,,Record Length,2500,Points,-213.99999969E-6,20.0000014E-3,,Record Length,2500,Points,-213.99999969E-6,16.0000008E-3,
Sample Interval,200.00000234E-9,s,-213.79999816E-6,-6.20000029E3,,Sample Interval,200.00000234E-9,s,-213.79999816E-6,20.0000014E-3,,Sample Interval,200.00000234E-9,s,-213.79999816E-6,16.0000008E-3,
Trigger Point,1.0700000E3,Samples,-213.59999664E-6,-6.20000029E3,,Trigger Point,1.0700000E3,Samples,-213.59999664E-6,20.0000014E-3,,Trigger Point,1.0700000E3,Samples,-213.59999664E-6,24.00000021E-3,
,,,-213.39999512E-6,-6.20000029E3,,,,,-213.39999512E-6,16.0000008E-3,,,,,-213.39999512E-6,8.000000380E-3,
,,,-213.19999360E-6,-5.80000028E3,,,,,-213.19999360E-6,24.00000021E-3,,,,,-213.19999360E-6,24.00000021E-3,
,,,-213.00000662E-6,-6.20000029E3,,,,,-213.00000662E-6,28.00000086E-3,,,,,-213.00000662E-6,24.00000021E-3,
Source,CH1,,-212.80000510E-6,-6.20000029E3,,Source,CH3,,-212.80000510E-6,24.00000021E-3,,Source,CH4,,-212.80000510E-6,8.000000380E-3,
Vertical Units,Volts,,-212.60000358E-6,-6.20000029E3,,Vertical Units,Volts,,-212.60000358E-6,20.0000014E-3,,Vertical Units,Volts,,-212.60000358E-6,8.000000380E-3,
Vertical Scale,5.00000024E3,,-212.40000206E-6,-6.00000028E3,,Vertical Scale,100.0000047E-3,,-212.40000206E-6,24.00000021E-3,,Vertical Scale,200.00000950E-3,,-212.40000206E-6,32.00000152E-3,
Vertical Offset,0,,-212.20000053E-6,-5.80000028E3,,Vertical Offset,0,,-212.20000053E-6,24.00000021E-3,,Vertical Offset,0,,-212.20000053E-6,16.0000008E-3,
Horizontal Units,s,,-211.99999901E-6,-6.00000028E3,,Horizontal Units,s,,-211.99999901E-6,28.00000086E-3,,Horizontal Units,s,,-211.99999901E-6,16.0000008E-3,
Horizontal Scale,50.00000058E-6,,-211.79999749E-6,-6.00000028E3,,Horizontal Scale,50.00000058E-6,,-211.79999749E-6,24.00000021E-3,,Horizontal Scale,50.00000058E-6,,-211.79999749E-6,24.00000021E-3,
Pt Fmt,Y,,-211.59999596E-6,-5.60000027E3,,Pt Fmt,Y,,-211.59999596E-6,24.00000021E-3,,Pt Fmt,Y,,-211.59999596E-6,16.0000008E-3,
Yzero,1.2400000,,-211.39999444E-6,-6.00000028E3,,Yzero,-920.000000000E-3,,-211.39999444E-6,28.00000086E-3,,Yzero,-2.0000000,,-211.39999444E-6,24.00000021E-3,
Probe Atten,1.0000000E3,,-211.19999292E-6,-6.00000028E3,,Probe Atten,1.000000,,-211.19999292E-6,32.00000152E-3,,Probe Atten,1.000000,,-211.19999292E-6,32.00000152E-3,
,,,-211.00000595E-6,-6.00000028E3,,,,,-211.00000595E-6,32.00000152E-3,,,,,-211.00000595E-6,32.00000152E-3,
Note,TDS 2004B - 3:35:58 PM   9/24/2018,,-210.80000442E-6,-6.00000028E3,,Note,TDS 2004B - 3:35:58 PM   9/24/2018,,-210.80000442E-6,40.00000283E-3,,Note,TDS 2004B - 3:35:58 PM   9/24/2018,,-210.80000442E-6,32.00000152E-3,
,,,-210.60000290E-6,-5.80000028E3,,,,,-210.60000290E-6,32.00000152E-3,,,,,-210.60000290E-6,16.0000008E-3,
,,,-210.40000138E-6,-6.00000028E3,,,,,-210.40000138E-6,28.00000086E-3,,,,,-210.40000138E-6,24.00000021E-3,
,,,-210.19999986E-6,-5.80000028E3,,,,,-210.19999986E-6,32.00000152E-3,,,,,-210.19999986E-6,40.00000283E-3,
,,,-209.99999833E-6,-5.80000028E3,,,,,-209.99999833E-6,36.00000218E-3,,,,,-209.99999833E-6,24.00000021E-3,
,,,-209.79999681E-6,-5.80000028E3,,,,,-209.79999681E-6,36.00000218E-3,,,,,-209.79999681E-6,32.00000152E-3,
,,,-209.59999529E-6,-5.80000028E3,,,,,-209.59999529E-6,36.00000218E-3,,,,,-209.59999529E-6,24.00000021E-3,
,,,-209.39999376E-6,-5.60000027E3,,,,,-209.39999376E-6,36.00000218E-3,,,,,-209.39999376E-6,32.00000152E-3,
,,,-209.20000679E-6,-5.80000028E3,,,,,-209.20000679E-6,36.00000218E-3,,,,,-209.20000679E-6,24.00000021E-3,
,,,-209.00000527E-6,-5.60000027E3,,,,,-209.00000527E-6,36.00000218E-3,,,,,-209.00000527E-6,32.00000152E-3,
,,,-208.80000375E-6,-5.80000028E3,,,,,-208.80000375E-6,36.00000218E-3,,,,,-208.80000375E-6,24.00000021E-3,
,,,-208.60000222E-6,-5.60000027E3,,,,,-208.60000222E-6,32.00000152E-3,,,,,-208.60000222E-6,32.00000152E-3,
,,,-208.40000070E-6,-5.60000027E3,,,,,-208.40000070E-6,44.00000349E-3,,,,,-208.40000070E-6,24.00000021E-3,
,,,-208.19999918E-6,-5.80000028E3,,,,,-208.19999918E-6,36.00000218E-3,,,,,-208.19999918E-6,40.00000283E-3,
,,,-207.99999766E-6,-5.60000027E3,,,,,-207.99999766E-6,40.00000283E-3,,,,,-207.99999766E-6,32.00000152E-3,
,,,-207.79999613E-6,-5.40000026E3,,,,,-207.79999613E-6,40.00000283E-3,,,,,-207.79999613E-6,32.00000152E-3,
,,,-207.59999461E-6,-5.40000026E3,,,,,-207.59999461E-6,40.00000283E-3,,,,,-207.59999461E-6,48.00000042E-3,
,,,-207.39999309E-6,-5.60000027E3,,,,,-207.39999309E-6,44.00000349E-3,,,,,-207.39999309E-6,24.00000021E-3,
,,,-207.20000612E-6,-5.40000026E3,,,,,-207.20000612E-6,44.00000349E-3,,,,,-207.20000612E-6,24.00000021E-3,
,,,-207.00000459E-6,-5.40000026E3,,,,,-207.00000459E-6,44.00000349E-3,,,,,-207.00000459E-6,32.00000152E-3,
,,,-206.80000307E-6,-5.40000026E3,,,,,-206.80000307E-6,48.00000042E-3,,,,,-206.80000307E-6,40.00000283E-3,
,,,-206.60000155E-6,-5.80000028E3,,,,,-206.60000155E-6,48.00000042E-3,,,,,-206.60000155E-6,40.00000283E-3,
,,,-206.40000002E-6,-5.00000024E3,,,,,-206.40000002E-6,48.00000042E-3,,,,,-206.40000002E-6,40.00000283E-3,
,,,-206.19999850E-6,-5.20000025E3,,,,,-206.19999850E-6,44.00000349E-3,,,,,-206.19999850E-6,40.00000283E-3,
