Record Length,2500,Points,-190.99999918E-6,-2.0000001E3,,Record Length,2500,Points,-190.99999918E-6,152.00001001E-3,,Record Length,2500,Points,-190.99999918E-6,1.6799999,
Sample Interval,100.0000012E-9,s,-190.89999842E-6,-2.0000001E3,,Sample Interval,100.0000012E-9,s,-190.89999842E-6,152.00001001E-3,,Sample Interval,100.0000012E-9,s,-190.89999842E-6,1.6799999,
Trigger Point,1.9100001E3,Samples,-190.79999765E-6,-1.8000001E3,,Trigger Point,1.9100001E3,Samples,-190.79999765E-6,144.0000087E-3,,Trigger Point,1.9100001E3,Samples,-190.79999765E-6,1.6799999,
,,,-190.69999689E-6,-2.0000001E3,,,,,-190.69999689E-6,152.00001001E-3,,,,,-190.69999689E-6,1.7600000,
,,,-190.59999613E-6,-2.0000001E3,,,,,-190.59999613E-6,152.00001001E-3,,,,,-190.59999613E-6,1.7600000,
,,,-190.49999537E-6,-1.8000001E3,,,,,-190.49999537E-6,152.00001001E-3,,,,,-190.49999537E-6,1.7600000,
Source,CH1,,-190.39999461E-6,-2.0000001E3,,Source,CH3,,-190.39999461E-6,144.0000087E-3,,Source,CH4,,-190.39999461E-6,1.7600000,
Vertical Units,Volts,,-190.29999385E-6,-2.0000001E3,,Vertical Units,Volts,,-190.29999385E-6,140.0000006E-3,,Vertical Units,Volts,,-190.29999385E-6,1.8399999,
Vertical Scale,5.00000024E3,,-190.19999309E-6,-1.8000001E3,,Vertical Scale,100.0000047E-3,,-190.19999309E-6,136.0000074E-3,,Vertical Scale,2.0000000,,-190.19999309E-6,1.7600000,
Vertical Offset,0,,-190.09999232E-6,-1.8000001E3,,Vertical Offset,0,,-190.09999232E-6,144.0000087E-3,,Vertical Offset,0,,-190.09999232E-6,1.7600000,
Horizontal Units,s,,-190.00000611E-6,-1.6000001E3,,Horizontal Units,s,,-190.00000611E-6,140.0000006E-3,,Horizontal Units,s,,-190.00000611E-6,1.7600000,
Horizontal Scale,25.00000029E-6,,-189.90000535E-6,-1.8000001E3,,Horizontal Scale,25.00000029E-6,,-189.90000535E-6,148.0000019E-3,,Horizontal Scale,25.00000029E-6,,-189.90000535E-6,1.7600000,
Pt Fmt,Y,,-189.80000459E-6,-1.6000001E3,,Pt Fmt,Y,,-189.80000459E-6,144.0000087E-3,,Pt Fmt,Y,,-189.80000459E-6,1.7600000,
Yzero,80.000000000E-3,,-189.70000383E-6,-1.6000001E3,,Yzero,-1.9200000,,-189.70000383E-6,148.0000019E-3,,Yzero,-760.000000000E-3,,-189.70000383E-6,1.8399999,
Probe Atten,1.0000000E3,,-189.60000307E-6,-1.4000001E3,,Probe Atten,1.000000,,-189.60000307E-6,148.0000019E-3,,Probe Atten,10.0000000,,-189.60000307E-6,1.6799999,
,,,-189.50000231E-6,-1.4000001E3,,,,,-189.50000231E-6,144.0000087E-3,,,,,-189.50000231E-6,1.6799999,
Note,TDS 2004B - 4:10:34 p. m.   21/8/2018,,-189.40000155E-6,-1.6000001E3,,Note,TDS 2004B - 4:10:34 p. m.   21/8/2018,,-189.40000155E-6,148.0000019E-3,,Note,TDS 2004B - 4:10:34 p. m.   21/8/2018,,-189.40000155E-6,1.7600000,
,,,-189.30000078E-6,-1.4000001E3,,,,,-189.30000078E-6,144.0000087E-3,,,,,-189.30000078E-6,1.7600000,
,,,-189.20000002E-6,-1.4000001E3,,,,,-189.20000002E-6,144.0000087E-3,,,,,-189.20000002E-6,1.7600000,
,,,-189.09999926E-6,-1.8000001E3,,,,,-189.09999926E-6,148.0000019E-3,,,,,-189.09999926E-6,1.6799999,
,,,-188.99999850E-6,-1.4000001E3,,,,,-188.99999850E-6,140.0000006E-3,,,,,-188.99999850E-6,1.7600000,
,,,-188.89999774E-6,-1.4000001E3,,,,,-188.89999774E-6,144.0000087E-3,,,,,-188.89999774E-6,1.8399999,
,,,-188.79999698E-6,-1.4000001E3,,,,,-188.79999698E-6,144.0000087E-3,,,,,-188.79999698E-6,1.7600000,
,,,-188.69999622E-6,-1.2000001E3,,,,,-188.69999622E-6,148.0000019E-3,,,,,-188.69999622E-6,1.8399999,
,,,-188.59999545E-6,-1.2000001E3,,,,,-188.59999545E-6,148.0000019E-3,,,,,-188.59999545E-6,1.7600000,
,,,-188.49999469E-6,-1.4000001E3,,,,,-188.49999469E-6,148.0000019E-3,,,,,-188.49999469E-6,1.6799999,
,,,-188.39999393E-6,-1.0000000E3,,,,,-188.39999393E-6,148.0000019E-3,,,,,-188.39999393E-6,1.7600000,
,,,-188.29999317E-6,-1.4000001E3,,,,,-188.29999317E-6,144.0000087E-3,,,,,-188.29999317E-6,1.8399999,
,,,-188.19999241E-6,-1.2000001E3,,,,,-188.19999241E-6,148.0000019E-3,,,,,-188.19999241E-6,1.6799999,
,,,-188.10000620E-6,-1.0000000E3,,,,,-188.10000620E-6,148.0000019E-3,,,,,-188.10000620E-6,1.8399999,
,,,-188.00000544E-6,-1.2000001E3,,,,,-188.00000544E-6,148.0000019E-3,,,,,-188.00000544E-6,1.8399999,
,,,-187.90000468E-6,-1.2000001E3,,,,,-187.90000468E-6,148.0000019E-3,,,,,-187.90000468E-6,1.6799999,
,,,-187.80000391E-6,-1.2000001E3,,,,,-187.80000391E-6,144.0000087E-3,,,,,-187.80000391E-6,1.8399999,
,,,-187.70000315E-6,-800.000000000,,,,,-187.70000315E-6,144.0000087E-3,,,,,-187.70000315E-6,1.7600000,
,,,-187.60000239E-6,-1.0000000E3,,,,,-187.60000239E-6,144.0000087E-3,,,,,-187.60000239E-6,1.8399999,
,,,-187.50000163E-6,-1.0000000E3,,,,,-187.50000163E-6,156.00000322E-3,,,,,-187.50000163E-6,1.5999999,
,,,-187.40000087E-6,-800.000000000,,,,,-187.40000087E-6,152.00001001E-3,,,,,-187.40000087E-6,1.8399999,
,,,-187.30000011E-6,-1.0000000E3,,,,,-187.30000011E-6,156.00000322E-3,,,,,-187.30000011E-6,1.8399999,
,,,-187.19999935E-6,-1.0000000E3,,,,,-187.19999935E-6,152.00001001E-3,,,,,-187.19999935E-6,1.7600000,
,,,-187.09999858E-6,-600.000000000,,,,,-187.09999858E-6,148.0000019E-3,,,,,-187.09999858E-6,1.8399999,
,,,-186.99999782E-6,-800.000000000,,,,,-186.99999782E-6,148.0000019E-3,,,,,-186.99999782E-6,1.7600000,
,,,-186.89999706E-6,-800.000000000,,,,,-186.89999706E-6,148.0000019E-3,,,,,-186.89999706E-6,1.8399999,
,,,-186.79999630E-6,-800.000000000,,,,,-186.79999630E-6,148.0000019E-3,,,,,-186.79999630E-6,1.7600000,
,,,-186.69999554E-6,-1.0000000E3,,,,,-186.69999554E-6,152.00001001E-3,,,,,-186.69999554E-6,1.8399999,
,,,-186.59999478E-6,-800.000000000,,,,,-186.59999478E-6,148.0000019E-3,,,,,-186.59999478E-6,1.8399999,
,,,-186.49999402E-6,-600.000000000,,,,,-186.49999402E-6,152.00001001E-3,,,,,-186.49999402E-6,1.7600000,
,,,-186.39999325E-6,-400.00000000,,,,,-186.39999325E-6,148.0000019E-3,,,,,-186.39999325E-6,1.8399999,
