,,,-282.79997059E-6,2.4000001E3,,,,,-282.79997059E-6,-88.000006974E-3,,,,,-282.79997059E-6,-560.000002384E-3,
,,,-282.59996907E-6,2.4000001E3,,,,,-282.59996907E-6,-88.000006974E-3,,,,,-282.59996907E-6,-519.999980927E-3,
,,,-282.39996755E-6,2.0000001E3,,,,,-282.39996755E-6,-96.000000834E-3,,,,,-282.39996755E-6,-560.000002384E-3,
,,,-282.19999513E-6,2.2000001E3,,,,,-282.19999513E-6,-88.000006974E-3,,,,,-282.19999513E-6,-599.999964237E-3,
,,,-281.99999360E-6,2.2000001E3,,,,,-281.99999360E-6,-88.000006974E-3,,,,,-281.99999360E-6,-560.000002384E-3,
,,,-281.79999208E-6,2.0000001E3,,,,,-281.79999208E-6,-88.000006974E-3,,,,,-281.79999208E-6,-639.999985695E-3,
,,,-281.59999056E-6,2.0000001E3,,,,,-281.59999056E-6,-96.000000834E-3,,,,,-281.59999056E-6,-560.000002384E-3,
,,,-281.39998903E-6,1.8000001E3,,,,,-281.39998903E-6,-88.000006974E-3,,,,,-281.39998903E-6,-560.000002384E-3,
,,,-281.19998751E-6,2.0000001E3,,,,,-281.19998751E-6,-88.000006974E-3,,,,,-281.19998751E-6,-599.999964237E-3,
,,,-280.99998599E-6,2.0000001E3,,,,,-280.99998599E-6,-88.000006974E-3,,,,,-280.99998599E-6,-599.999964237E-3,
,,,-280.79998447E-6,2.0000001E3,,,,,-280.79998447E-6,-96.000000834E-3,,,,,-280.79998447E-6,-599.999964237E-3,
,,,-280.59998294E-6,1.8000001E3,,,,,-280.59998294E-6,-96.000000834E-3,,,,,-280.59998294E-6,-639.999985695E-3,
,,,-280.39998142E-6,2.0000001E3,,,,,-280.39998142E-6,-88.000006974E-3,,,,,-280.39998142E-6,-680.000007153E-3,
,,,-280.19997990E-6,2.2000001E3,,,,,-280.19997990E-6,-88.000006974E-3,,,,,-280.19997990E-6,-560.000002384E-3,
,,,-279.99997837E-6,1.8000001E3,,,,,-279.99997837E-6,-88.000006974E-3,,,,,-279.99997837E-6,-639.999985695E-3,
,,,-279.79997685E-6,1.8000001E3,,,,,-279.79997685E-6,-96.000000834E-3,,,,,-279.79997685E-6,-639.999985695E-3,
,,,-279.59997533E-6,1.8000001E3,,,,,-279.59997533E-6,-88.000006974E-3,,,,,-279.59997533E-6,-680.000007153E-3,
,,,-279.39997381E-6,1.6000001E3,,,,,-279.39997381E-6,-96.000000834E-3,,,,,-279.39997381E-6,-639.999985695E-3,
,,,-279.19997228E-6,2.0000001E3,,,,,-279.19997228E-6,-96.000000834E-3,,,,,-279.19997228E-6,-680.000007153E-3,
,,,-278.99997076E-6,1.6000001E3,,,,,-278.99997076E-6,-88.000006974E-3,,,,,-278.99997076E-6,-639.999985695E-3,
,,,-278.79996924E-6,1.4000001E3,,,,,-278.79996924E-6,-88.000006974E-3,,,,,-278.79996924E-6,-680.000007153E-3,
,,,-278.59996771E-6,1.4000001E3,,,,,-278.59996771E-6,-88.000006974E-3,,,,,-278.59996771E-6,-680.000007153E-3,
,,,-278.39999530E-6,1.6000001E3,,,,,-278.39999530E-6,-96.000000834E-3,,,,,-278.39999530E-6,-599.999964237E-3,
,,,-278.19999377E-6,1.6000001E3,,,,,-278.19999377E-6,-96.000000834E-3,,,,,-278.19999377E-6,-680.000007153E-3,
,,,-277.99999225E-6,1.2000001E3,,,,,-277.99999225E-6,-96.000000834E-3,,,,,-277.99999225E-6,-680.000007153E-3,
,,,-277.79999073E-6,1.4000001E3,,,,,-277.79999073E-6,-96.000000834E-3,,,,,-277.79999073E-6,-680.000007153E-3,
,,,-277.59998920E-6,1.0000000E3,,,,,-277.59998920E-6,-96.000000834E-3,,,,,-277.59998920E-6,-639.999985695E-3,
,,,-277.39998768E-6,1.4000001E3,,,,,-277.39998768E-6,-96.000000834E-3,,,,,-277.39998768E-6,-680.000007153E-3,
,,,-277.19998616E-6,1.6000001E3,,,,,-277.19998616E-6,-96.000000834E-3,,,,,-277.19998616E-6,-639.999985695E-3,
,,,-276.99998464E-6,1.4000001E3,,,,,-276.99998464E-6,-96.000000834E-3,,,,,-276.99998464E-6,-680.000007153E-3,
,,,-276.79998311E-6,1.2000001E3,,,,,-276.79998311E-6,-96.000000834E-3,,,,,-276.79998311E-6,-719.999969006E-3,
,,,-276.59998159E-6,1.0000000E3,,,,,-276.59998159E-6,-96.000000834E-3,,,,,-276.59998159E-6,-719.999969006E-3,
,,,-276.39998007E-6,1.0000000E3,,,,,-276.39998007E-6,-88.000006974E-3,,,,,-276.39998007E-6,-759.999990463E-3,
,,,-276.19997854E-6,1.0000000E3,,,,,-276.19997854E-6,-104.0000021E-3,,,,,-276.19997854E-6,-719.999969006E-3,
,,,-275.99997702E-6,1.2000001E3,,,,,-275.99997702E-6,-96.000000834E-3,,,,,-275.99997702E-6,-680.000007153E-3,
,,,-275.79997550E-6,1.2000001E3,,,,,-275.79997550E-6,-96.000000834E-3,,,,,-275.79997550E-6,-680.000007153E-3,
,,,-275.59997397E-6,1.0000000E3,,,,,-275.59997397E-6,-96.000000834E-3,,,,,-275.59997397E-6,-719.999969006E-3,
,,,-275.39997245E-6,800.000000000,,,,,-275.39997245E-6,-88.000006974E-3,,,,,-275.39997245E-6,-680.000007153E-3,
,,,-275.19997093E-6,600.000000000,,,,,-275.19997093E-6,-96.000000834E-3,,,,,-275.19997093E-6,-759.999990463E-3,
,,,-274.99996941E-6,600.000000000,,,,,-274.99996941E-6,-112.0000035E-3,,,,,-274.99996941E-6,-719.999969006E-3,
,,,-274.79996788E-6,400.00000000,,,,,-274.79996788E-6,-96.000000834E-3,,,,,-274.79996788E-6,-759.999990463E-3,
,,,-274.59999546E-6,600.000000000,,,,,-274.59999546E-6,-96.000000834E-3,,,,,-274.59999546E-6,-639.999985695E-3,
,,,-274.39999394E-6,600.000000000,,,,,-274.39999394E-6,-96.000000834E-3,,,,,-274.39999394E-6,-719.999969006E-3,
,,,-274.19999242E-6,800.000000000,,,,,-274.19999242E-6,-104.0000021E-3,,,,,-274.19999242E-6,-719.999969006E-3,
,,,-273.99999090E-6,600.000000000,,,,,-273.99999090E-6,-104.0000021E-3,,,,,-273.99999090E-6,-719.999969006E-3,
,,,-273.79998937E-6,600.000000000,,,,,-273.79998937E-6,-104.0000021E-3,,,,,-273.79998937E-6,-719.999969006E-3,
,,,-273.59998785E-6,400.00000000,,,,,-273.59998785E-6,-104.0000021E-3,,,,,-273.59998785E-6,-719.999969006E-3,
,,,-273.39998633E-6,400.00000000,,,,,-273.39998633E-6,-104.0000021E-3,,,,,-273.39998633E-6,-759.999990463E-3,
,,,-273.19998480E-6,600.000000000,,,,,-273.19998480E-6,-96.000000834E-3,,,,,-273.19998480E-6,-719.999969006E-3,
,,,-272.99998328E-6,200.00000000,,,,,-272.99998328E-6,-96.000000834E-3,,,,,-272.99998328E-6,-759.999990463E-3,
,,,-272.79998176E-6,200.00000000,,,,,-272.79998176E-6,-104.0000021E-3,,,,,-272.79998176E-6,-719.999969006E-3,
,,,-272.59998024E-6,200.00000000,,,,,-272.59998024E-6,-104.0000021E-3,,,,,-272.59998024E-6,-799.999952316E-3,
,,,-272.39997871E-6,200.00000000,,,,,-272.39997871E-6,-96.000000834E-3,,,,,-272.39997871E-6,-759.999990463E-3,
,,,-272.19997719E-6,0.0,,,,,-272.19997719E-6,-96.000000834E-3,,,,,-272.19997719E-6,-759.999990463E-3,
,,,-271.99997567E-6,0.0,,,,,-271.99997567E-6,-104.0000021E-3,,,,,-271.99997567E-6,-759.999990463E-3,
,,,-271.79997414E-6,0.0,,,,,-271.79997414E-6,-104.0000021E-3,,,,,-271.79997414E-6,-719.999969006E-3,
,,,-271.59997262E-6,0.0,,,,,-271.59997262E-6,-104.0000021E-3,,,,,-271.59997262E-6,-839.999973774E-3,
,,,-271.39997110E-6,0.0,,,,,-271.39997110E-6,-96.000000834E-3,,,,,-271.39997110E-6,-759.999990463E-3,
,,,-271.19996957E-6,-200.00000000,,,,,-271.19996957E-6,-104.0000021E-3,,,,,-271.19996957E-6,-759.999990463E-3,
,,,-270.99996805E-6,-200.00000000,,,,,-270.99996805E-6,-112.0000035E-3,,,,,-270.99996805E-6,-759.999990463E-3,
,,,-270.79996653E-6,-200.00000000,,,,,-270.79996653E-6,-104.0000021E-3,,,,,-270.79996653E-6,-759.999990463E-3,
,,,-270.59999411E-6,-400.00000000,,,,,-270.59999411E-6,-104.0000021E-3,,,,,-270.59999411E-6,-799.999952316E-3,
,,,-270.39999259E-6,-200.00000000,,,,,-270.39999259E-6,-104.0000021E-3,,,,,-270.39999259E-6,-839.999973774E-3,
,,,-270.19999106E-6,-400.00000000,,,,,-270.19999106E-6,-104.0000021E-3,,,,,-270.19999106E-6,-759.999990463E-3,
,,,-269.99998954E-6,-400.00000000,,,,,-269.99998954E-6,-96.000000834E-3,,,,,-269.99998954E-6,-799.999952316E-3,
,,,-269.79998802E-6,-600.000000000,,,,,-269.79998802E-6,-104.0000021E-3,,,,,-269.79998802E-6,-799.999952316E-3,
,,,-269.59998650E-6,-600.000000000,,,,,-269.59998650E-6,-96.000000834E-3,,,,,-269.59998650E-6,-759.999990463E-3,
,,,-269.39998497E-6,-600.000000000,,,,,-269.39998497E-6,-112.0000035E-3,,,,,-269.39998497E-6,-759.999990463E-3,
,,,-269.19998345E-6,-600.000000000,,,,,-269.19998345E-6,-104.0000021E-3,,,,,-269.19998345E-6,-759.999990463E-3,
,,,-268.99998193E-6,-600.000000000,,,,,-268.99998193E-6,-104.0000021E-3,,,,,-268.99998193E-6,-799.999952316E-3,
,,,-268.79998040E-6,-400.00000000,,,,,-268.79998040E-6,-112.0000035E-3,,,,,-268.79998040E-6,-799.999952316E-3,
,,,-268.59997888E-6,-600.000000000,,,,,-268.59997888E-6,-112.0000035E-3,,,,,-268.59997888E-6,-759.999990463E-3,
,,,-268.39997736E-6,-800.000000000,,,,,-268.39997736E-6,-104.0000021E-3,,,,,-268.39997736E-6,-839.999973774E-3,
,,,-268.19997584E-6,-800.000000000,,,,,-268.19997584E-6,-112.0000035E-3,,,,,-268.19997584E-6,-799.999952316E-3,
,,,-267.99997431E-6,-1.0000000E3,,,,,-267.99997431E-6,-96.000000834E-3,,,,,-267.99997431E-6,-799.999952316E-3,
,,,-267.79997279E-6,-800.000000000,,,,,-267.79997279E-6,-104.0000021E-3,,,,,-267.79997279E-6,-799.999952316E-3,
,,,-267.59997127E-6,-1.0000000E3,,,,,-267.59997127E-6,-104.0000021E-3,,,,,-267.59997127E-6,-839.999973774E-3,
,,,-267.39996974E-6,-1.2000001E3,,,,,-267.39996974E-6,-104.0000021E-3,,,,,-267.39996974E-6,-799.999952316E-3,
,,,-267.19996822E-6,-1.0000000E3,,,,,-267.19996822E-6,-104.0000021E-3,,,,,-267.19996822E-6,-799.999952316E-3,
,,,-266.99996670E-6,-1.0000000E3,,,,,-266.99996670E-6,-112.0000035E-3,,,,,-266.99996670E-6,-839.999973774E-3,
,,,-266.79999428E-6,-1.0000000E3,,,,,-266.79999428E-6,-96.000000834E-3,,,,,-266.79999428E-6,-839.999973774E-3,
,,,-266.59999276E-6,-1.2000001E3,,,,,-266.59999276E-6,-104.0000021E-3,,,,,-266.59999276E-6,-919.999957085E-3,
,,,-266.39999123E-6,-1.0000000E3,,,,,-266.39999123E-6,-104.0000021E-3,,,,,-266.39999123E-6,-799.999952316E-3,
,,,-266.19998971E-6,-1.2000001E3,,,,,-266.19998971E-6,-96.000000834E-3,,,,,-266.19998971E-6,-839.999973774E-3,
,,,-265.99998819E-6,-1.2000001E3,,,,,-265.99998819E-6,-96.000000834E-3,,,,,-265.99998819E-6,-799.999952316E-3,
,,,-265.79998666E-6,-1.4000001E3,,,,,-265.79998666E-6,-104.0000021E-3,,,,,-265.79998666E-6,-839.999973774E-3,
,,,-265.59998514E-6,-1.4000001E3,,,,,-265.59998514E-6,-104.0000021E-3,,,,,-265.59998514E-6,-879.999995232E-3,
,,,-265.39998362E-6,-1.2000001E3,,,,,-265.39998362E-6,-104.0000021E-3,,,,,-265.39998362E-6,-799.999952316E-3,
,,,-265.19998210E-6,-1.6000001E3,,,,,-265.19998210E-6,-104.0000021E-3,,,,,-265.19998210E-6,-879.999995232E-3,
,,,-264.99998057E-6,-1.4000001E3,,,,,-264.99998057E-6,-104.0000021E-3,,,,,-264.99998057E-6,-879.999995232E-3,
,,,-264.79997905E-6,-1.8000001E3,,,,,-264.79997905E-6,-104.0000021E-3,,,,,-264.79997905E-6,-839.999973774E-3,
,,,-264.59997753E-6,-1.6000001E3,,,,,-264.59997753E-6,-112.0000035E-3,,,,,-264.59997753E-6,-799.999952316E-3,
,,,-264.39997600E-6,-1.8000001E3,,,,,-264.39997600E-6,-112.0000035E-3,,,,,-264.39997600E-6,-799.999952316E-3,
,,,-264.19997448E-6,-1.8000001E3,,,,,-264.19997448E-6,-104.0000021E-3,,,,,-264.19997448E-6,-839.999973774E-3,
,,,-263.99997296E-6,-1.8000001E3,,,,,-263.99997296E-6,-112.0000035E-3,,,,,-263.99997296E-6,-839.999973774E-3,
,,,-263.79997144E-6,-1.8000001E3,,,,,-263.79997144E-6,-104.0000021E-3,,,,,-263.79997144E-6,-799.999952316E-3,
,,,-263.59996991E-6,-1.8000001E3,,,,,-263.59996991E-6,-104.0000021E-3,,,,,-263.59996991E-6,-879.999995232E-3,
,,,-263.39996839E-6,-1.8000001E3,,,,,-263.39996839E-6,-104.0000021E-3,,,,,-263.39996839E-6,-799.999952316E-3,
,,,-263.19996687E-6,-2.0000001E3,,,,,-263.19996687E-6,-104.0000021E-3,,,,,-263.19996687E-6,-799.999952316E-3,
,,,-262.99999445E-6,-2.2000001E3,,,,,-262.99999445E-6,-112.0000035E-3,,,,,-262.99999445E-6,-799.999952316E-3,
,,,-262.79999292E-6,-2.0000001E3,,,,,-262.79999292E-6,-120.0000048E-3,,,,,-262.79999292E-6,-799.999952316E-3,
,,,-262.59999140E-6,-2.2000001E3,,,,,-262.59999140E-6,-104.0000021E-3,,,,,-262.59999140E-6,-879.999995232E-3,
,,,-262.39998988E-6,-2.0000001E3,,,,,-262.39998988E-6,-104.0000021E-3,,,,,-262.39998988E-6,-799.999952316E-3,
,,,-262.19998836E-6,-2.2000001E3,,,,,-262.19998836E-6,-112.0000035E-3,,,,,-262.19998836E-6,-799.999952316E-3,
,,,-261.99998683E-6,-2.0000001E3,,,,,-261.99998683E-6,-104.0000021E-3,,,,,-261.99998683E-6,-839.999973774E-3,
,,,-261.79998531E-6,-2.2000001E3,,,,,-261.79998531E-6,-96.000000834E-3,,,,,-261.79998531E-6,-759.999990463E-3,
,,,-261.59998379E-6,-2.2000001E3,,,,,-261.59998379E-6,-104.0000021E-3,,,,,-261.59998379E-6,-799.999952316E-3,
,,,-261.39998226E-6,-2.4000001E3,,,,,-261.39998226E-6,-104.0000021E-3,,,,,-261.39998226E-6,-799.999952316E-3,
,,,-261.19998074E-6,-2.4000001E3,,,,,-261.19998074E-6,-104.0000021E-3,,,,,-261.19998074E-6,-799.999952316E-3,
,,,-260.99997922E-6,-2.4000001E3,,,,,-260.99997922E-6,-96.000000834E-3,,,,,-260.99997922E-6,-799.999952316E-3,
,,,-260.79997770E-6,-2.4000001E3,,,,,-260.79997770E-6,-104.0000021E-3,,,,,-260.79997770E-6,-839.999973774E-3,
,,,-260.59997617E-6,-2.4000001E3,,,,,-260.59997617E-6,-104.0000021E-3,,,,,-260.59997617E-6,-879.999995232E-3,
,,,-260.39997465E-6,-2.4000001E3,,,,,-260.39997465E-6,-104.0000021E-3,,,,,-260.39997465E-6,-799.999952316E-3,
,,,-260.19997313E-6,-2.6000001E3,,,,,-260.19997313E-6,-96.000000834E-3,,,,,-260.19997313E-6,-799.999952316E-3,
,,,-259.99997160E-6,-2.4000001E3,,,,,-259.99997160E-6,-104.0000021E-3,,,,,-259.99997160E-6,-759.999990463E-3,
,,,-259.79997008E-6,-2.6000001E3,,,,,-259.79997008E-6,-96.000000834E-3,,,,,-259.79997008E-6,-799.999952316E-3,
,,,-259.59996856E-6,-2.80000013E3,,,,,-259.59996856E-6,-96.000000834E-3,,,,,-259.59996856E-6,-799.999952316E-3,
,,,-259.39996704E-6,-2.4000001E3,,,,,-259.39996704E-6,-96.000000834E-3,,,,,-259.39996704E-6,-799.999952316E-3,
,,,-259.19999462E-6,-2.80000013E3,,,,,-259.19999462E-6,-144.0000087E-3,,,,,-259.19999462E-6,-799.999952316E-3,
,,,-258.99999309E-6,-3.00000014E3,,,,,-258.99999309E-6,-104.0000021E-3,,,,,-258.99999309E-6,-799.999952316E-3,
,,,-258.79999157E-6,-2.80000013E3,,,,,-258.79999157E-6,-104.0000021E-3,,,,,-258.79999157E-6,-839.999973774E-3,
,,,-258.59999005E-6,-3.00000014E3,,,,,-258.59999005E-6,-96.000000834E-3,,,,,-258.59999005E-6,-759.999990463E-3,
,,,-258.39998852E-6,-2.80000013E3,,,,,-258.39998852E-6,-96.000000834E-3,,,,,-258.39998852E-6,-759.999990463E-3,
,,,-258.19998700E-6,-3.20000015E3,,,,,-258.19998700E-6,-96.000000834E-3,,,,,-258.19998700E-6,-879.999995232E-3,
,,,-257.99998548E-6,-3.20000015E3,,,,,-257.99998548E-6,-96.000000834E-3,,,,,-257.99998548E-6,-799.999952316E-3,
,,,-257.79998396E-6,-3.00000014E3,,,,,-257.79998396E-6,-104.0000021E-3,,,,,-257.79998396E-6,-799.999952316E-3,
,,,-257.59998243E-6,-3.00000014E3,,,,,-257.59998243E-6,-104.0000021E-3,,,,,-257.59998243E-6,-759.999990463E-3,
,,,-257.39998091E-6,-2.80000013E3,,,,,-257.39998091E-6,-96.000000834E-3,,,,,-257.39998091E-6,-759.999990463E-3,
,,,-257.19997939E-6,-3.00000014E3,,,,,-257.19997939E-6,-104.0000021E-3,,,,,-257.19997939E-6,-839.999973774E-3,
,,,-256.99997786E-6,-3.00000014E3,,,,,-256.99997786E-6,-96.000000834E-3,,,,,-256.99997786E-6,-799.999952316E-3,
,,,-256.79997634E-6,-3.40000016E3,,,,,-256.79997634E-6,-96.000000834E-3,,,,,-256.79997634E-6,-759.999990463E-3,
,,,-256.59997482E-6,-3.20000015E3,,,,,-256.59997482E-6,-96.000000834E-3,,,,,-256.59997482E-6,-839.999973774E-3,
,,,-256.39997330E-6,-3.40000016E3,,,,,-256.39997330E-6,-96.000000834E-3,,,,,-256.39997330E-6,-719.999969006E-3,
,,,-256.19997177E-6,-3.00000014E3,,,,,-256.19997177E-6,-96.000000834E-3,,,,,-256.19997177E-6,-879.999995232E-3,
,,,-255.99997025E-6,-3.20000015E3,,,,,-255.99997025E-6,-88.000006974E-3,,,,,-255.99997025E-6,-799.999952316E-3,
,,,-255.79996873E-6,-3.60000017E3,,,,,-255.79996873E-6,-96.000000834E-3,,,,,-255.79996873E-6,-839.999973774E-3,
,,,-255.59996720E-6,-3.40000016E3,,,,,-255.59996720E-6,-104.0000021E-3,,,,,-255.59996720E-6,-719.999969006E-3,
,,,-255.39999478E-6,-3.80000018E3,,,,,-255.39999478E-6,-96.000000834E-3,,,,,-255.39999478E-6,-759.999990463E-3,
,,,-255.19999326E-6,-3.60000017E3,,,,,-255.19999326E-6,-104.0000021E-3,,,,,-255.19999326E-6,-719.999969006E-3,
,,,-254.99999174E-6,-3.80000018E3,,,,,-254.99999174E-6,-88.000006974E-3,,,,,-254.99999174E-6,-799.999952316E-3,
,,,-254.79999022E-6,-3.60000017E3,,,,,-254.79999022E-6,-88.000006974E-3,,,,,-254.79999022E-6,-719.999969006E-3,
,,,-254.59998869E-6,-3.80000018E3,,,,,-254.59998869E-6,-88.000006974E-3,,,,,-254.59998869E-6,-719.999969006E-3,
,,,-254.39998717E-6,-3.80000018E3,,,,,-254.39998717E-6,-88.000006974E-3,,,,,-254.39998717E-6,-759.999990463E-3,
,,,-254.19998565E-6,-3.80000018E3,,,,,-254.19998565E-6,-88.000006974E-3,,,,,-254.19998565E-6,-759.999990463E-3,
,,,-253.99998412E-6,-3.80000018E3,,,,,-253.99998412E-6,-192.00000167E-3,,,,,-253.99998412E-6,-799.999952316E-3,
,,,-253.79998260E-6,-4.00000019E3,,,,,-253.79998260E-6,-112.0000035E-3,,,,,-253.79998260E-6,-719.999969006E-3,
,,,-253.59998108E-6,-4.00000019E3,,,,,-253.59998108E-6,-88.000006974E-3,,,,,-253.59998108E-6,-759.999990463E-3,
,,,-253.39997956E-6,-4.00000019E3,,,,,-253.39997956E-6,-88.000006974E-3,,,,,-253.39997956E-6,-1.000000,
,,,-253.19997803E-6,-3.80000018E3,,,,,-253.19997803E-6,-96.000000834E-3,,,,,-253.19997803E-6,-639.999985695E-3,
,,,-252.99997651E-6,-4.00000019E3,,,,,-252.99997651E-6,-88.000006974E-3,,,,,-252.99997651E-6,-759.999990463E-3,
,,,-252.79997499E-6,-4.00000019E3,,,,,-252.79997499E-6,-96.000000834E-3,,,,,-252.79997499E-6,-759.999990463E-3,
,,,-252.59997346E-6,-4.00000019E3,,,,,-252.59997346E-6,-88.000006974E-3,,,,,-252.59997346E-6,-759.999990463E-3,
,,,-252.39997194E-6,-4.20000020E3,,,,,-252.39997194E-6,-104.0000021E-3,,,,,-252.39997194E-6,-719.999969006E-3,
,,,-252.19997042E-6,-4.00000019E3,,,,,-252.19997042E-6,-88.000006974E-3,,,,,-252.19997042E-6,-759.999990463E-3,
,,,-251.99996890E-6,-4.00000019E3,,,,,-251.99996890E-6,-88.000006974E-3,,,,,-251.99996890E-6,-719.999969006E-3,
,,,-251.79996737E-6,-4.20000020E3,,,,,-251.79996737E-6,-88.000006974E-3,,,,,-251.79996737E-6,-719.999969006E-3,
,,,-251.59999495E-6,-4.20000020E3,,,,,-251.59999495E-6,-88.000006974E-3,,,,,-251.59999495E-6,-639.999985695E-3,
,,,-251.39999343E-6,-4.40000021E3,,,,,-251.39999343E-6,-88.000006974E-3,,,,,-251.39999343E-6,-680.000007153E-3,
,,,-251.19999191E-6,-4.40000021E3,,,,,-251.19999191E-6,-96.000000834E-3,,,,,-251.19999191E-6,-680.000007153E-3,
,,,-250.99999039E-6,-4.40000021E3,,,,,-250.99999039E-6,-96.000000834E-3,,,,,-250.99999039E-6,-759.999990463E-3,
,,,-250.79998886E-6,-4.40000021E3,,,,,-250.79998886E-6,-80.000005662E-3,,,,,-250.79998886E-6,-759.999990463E-3,
,,,-250.59998734E-6,-4.40000021E3,,,,,-250.59998734E-6,-88.000006974E-3,,,,,-250.59998734E-6,-719.999969006E-3,
,,,-250.39998582E-6,-4.40000021E3,,,,,-250.39998582E-6,-80.000005662E-3,,,,,-250.39998582E-6,-719.999969006E-3,
,,,-250.19998429E-6,-4.60000022E3,,,,,-250.19998429E-6,-88.000006974E-3,,,,,-250.19998429E-6,-680.000007153E-3,
,,,-249.99998277E-6,-4.60000022E3,,,,,-249.99998277E-6,-88.000006974E-3,,,,,-249.99998277E-6,-639.999985695E-3,
,,,-249.79998125E-6,-4.60000022E3,,,,,-249.79998125E-6,-88.000006974E-3,,,,,-249.79998125E-6,-639.999985695E-3,
