
"Time";"NO";"NO2";"CO";"NOx";"PumpFlow";
"10/22/2018 16:08:30";"539";"25";"0";"564";"93.3";
"10/22/2018 16:08:31";"539";"25";"0";"564";"93.2";
"10/22/2018 16:08:32";"540";"25";"0";"565";"93.2";
"10/22/2018 16:08:33";"540";"25";"0";"565";"93.2";
"10/22/2018 16:08:34";"540";"25";"0";"565";"93.2";
"10/22/2018 16:08:35";"540";"25";"0";"565";"93.2";
"10/22/2018 16:08:36";"540";"25";"0";"565";"93.2";
"10/22/2018 16:08:37";"540";"25";"0";"565";"93.2";
"10/22/2018 16:08:38";"540";"25";"0";"565";"93.2";
"10/22/2018 16:08:39";"541";"25";"0";"566";"93.3";
"10/22/2018 16:08:40";"541";"25";"0";"566";"93.3";
"10/22/2018 16:08:42";"541";"25";"0";"566";"93.3";
"10/22/2018 16:08:43";"541";"25";"0";"566";"93.3";
"10/22/2018 16:08:44";"541";"25";"0";"566";"93.2";
"10/22/2018 16:08:45";"541";"25";"0";"566";"93.2";
"10/22/2018 16:08:46";"541";"25";"0";"566";"93.2";
"10/22/2018 16:08:47";"542";"24";"0";"566";"93.3";
"10/22/2018 16:08:48";"542";"24";"0";"566";"93.3";
"10/22/2018 16:08:49";"542";"24";"0";"566";"93.3";
"10/22/2018 16:08:50";"542";"24";"0";"566";"93.3";
"10/22/2018 16:08:51";"542";"24";"0";"566";"93.3";
"10/22/2018 16:08:52";"543";"24";"0";"567";"93.3";
"10/22/2018 16:08:54";"543";"24";"0";"567";"93.3";
"10/22/2018 16:08:55";"544";"24";"0";"567";"93.3";
"10/22/2018 16:08:56";"544";"23";"0";"567";"93.3";
"10/22/2018 16:08:57";"544";"23";"0";"567";"93.3";
"10/22/2018 16:08:58";"545";"23";"0";"568";"93.3";
"10/22/2018 16:08:59";"545";"23";"0";"568";"93.3";
"10/22/2018 16:09:00";"546";"23";"0";"569";"93.2";
"10/22/2018 16:09:01";"546";"23";"0";"569";"93.2";
"10/22/2018 16:09:02";"546";"23";"0";"569";"93.1";
"10/22/2018 16:09:04";"546";"23";"0";"569";"93.1";
"10/22/2018 16:09:05";"546";"23";"0";"569";"93.1";
"10/22/2018 16:09:06";"547";"23";"0";"570";"93.1";
"10/22/2018 16:09:07";"547";"23";"0";"570";"93.1";
"10/22/2018 16:09:08";"547";"23";"0";"570";"93.1";
"10/22/2018 16:09:09";"547";"23";"0";"570";"93.1";
"10/22/2018 16:09:10";"547";"23";"0";"570";"93.1";
"10/22/2018 16:09:11";"547";"22";"0";"569";"93.1";
"10/22/2018 16:09:12";"547";"23";"0";"570";"93.1";
"10/22/2018 16:09:13";"547";"23";"0";"570";"93.0";
"10/22/2018 16:09:14";"547";"22";"0";"569";"93.0";
"10/22/2018 16:09:15";"546";"22";"0";"568";"92.9";
"10/22/2018 16:09:17";"546";"22";"0";"568";"92.9";
"10/22/2018 16:09:18";"546";"23";"0";"568";"92.8";
"10/22/2018 16:09:19";"546";"22";"0";"568";"92.8";
"10/22/2018 16:09:20";"546";"22";"0";"568";"92.8";
"10/22/2018 16:09:21";"546";"22";"0";"568";"92.7";
"10/22/2018 16:09:22";"546";"22";"0";"568";"92.7";
"10/22/2018 16:09:23";"546";"22";"0";"568";"92.7";
"10/22/2018 16:09:24";"546";"22";"0";"568";"92.7";
"10/22/2018 16:09:25";"546";"22";"0";"568";"92.7";
"10/22/2018 16:09:26";"546";"22";"0";"568";"92.7";
"10/22/2018 16:09:28";"546";"22";"0";"568";"92.7";
"10/22/2018 16:09:29";"546";"22";"0";"568";"92.7";
"10/22/2018 16:09:30";"546";"22";"0";"568";"92.7";
"10/22/2018 16:09:31";"546";"22";"0";"568";"92.6";
"10/22/2018 16:09:32";"547";"22";"0";"569";"92.6";
"10/22/2018 16:09:33";"547";"22";"0";"569";"92.6";
"10/22/2018 16:09:34";"547";"22";"0";"569";"92.5";
"10/22/2018 16:09:35";"547";"22";"0";"569";"92.5";
"10/22/2018 16:09:36";"546";"22";"0";"568";"92.5";
"10/22/2018 16:09:37";"546";"22";"0";"568";"92.5";
"10/22/2018 16:09:38";"547";"22";"0";"569";"92.4";
"10/22/2018 16:09:39";"547";"22";"0";"569";"92.4";
"10/22/2018 16:09:41";"547";"22";"0";"569";"92.4";
"10/22/2018 16:09:42";"547";"22";"0";"569";"92.3";
"10/22/2018 16:09:43";"547";"22";"0";"569";"92.3";
"10/22/2018 16:09:44";"547";"21";"0";"568";"92.3";
"10/22/2018 16:09:45";"547";"21";"0";"568";"92.3";
"10/22/2018 16:09:46";"547";"21";"0";"568";"92.3";
"10/22/2018 16:09:47";"547";"21";"0";"568";"92.3";
"10/22/2018 16:09:48";"548";"21";"0";"569";"92.3";
"10/22/2018 16:09:49";"548";"21";"0";"569";"92.3";
"10/22/2018 16:09:51";"548";"21";"0";"569";"92.3";
"10/22/2018 16:09:53";"548";"21";"0";"569";"92.3";
"10/22/2018 16:09:54";"550";"21";"0";"571";"92.3";
"10/22/2018 16:09:56";"550";"21";"0";"571";"92.2";
"10/22/2018 16:09:59";"551";"21";"0";"572";"92.2";
"10/22/2018 16:10:00";"551";"21";"0";"572";"92.2";
"10/22/2018 16:10:02";"551";"21";"0";"572";"92.2";
"10/22/2018 16:10:05";"552";"21";"0";"573";"92.3";
"10/22/2018 16:10:06";"551";"21";"0";"572";"92.3";
"10/22/2018 16:10:08";"551";"21";"0";"572";"92.2";
"10/22/2018 16:10:10";"551";"21";"0";"572";"92.2";
"10/22/2018 16:10:12";"551";"21";"0";"572";"92.2";
"10/22/2018 16:10:14";"550";"21";"0";"571";"92.2";
"10/22/2018 16:10:15";"550";"21";"0";"571";"92.1";
"10/22/2018 16:10:17";"550";"20";"0";"570";"92.1";
"10/22/2018 16:10:19";"550";"20";"0";"570";"92.2";
"10/22/2018 16:10:22";"549";"20";"0";"569";"92.2";
"10/22/2018 16:10:24";"549";"20";"0";"569";"92.2";
"10/22/2018 16:10:26";"549";"20";"0";"569";"92.1";
"10/22/2018 16:10:27";"549";"20";"0";"569";"92.1";
"10/22/2018 16:10:29";"550";"19";"0";"569";"92.0";
"10/22/2018 16:10:31";"550";"20";"0";"570";"92.0";
"10/22/2018 16:10:33";"550";"20";"0";"570";"92.0";
"10/22/2018 16:10:35";"550";"20";"0";"570";"92.1";
"10/22/2018 16:10:37";"550";"20";"0";"570";"92.1";
"10/22/2018 16:10:39";"551";"20";"0";"571";"92.0";
"10/22/2018 16:10:41";"551";"20";"0";"571";"92.0";
"10/22/2018 16:10:43";"551";"20";"0";"571";"92.0";
"10/22/2018 16:10:45";"551";"20";"0";"571";"92.0";
"10/22/2018 16:10:47";"551";"20";"0";"571";"92.0";
"10/22/2018 16:10:49";"552";"20";"0";"572";"92.1";
"10/22/2018 16:10:51";"552";"19";"0";"571";"92.1";
"10/22/2018 16:10:54";"553";"19";"0";"572";"92.2";
"10/22/2018 16:10:55";"554";"19";"0";"573";"92.2";
"10/22/2018 16:10:57";"554";"19";"0";"573";"92.1";
"10/22/2018 16:10:58";"554";"19";"0";"573";"92.0";
"10/22/2018 16:11:00";"555";"19";"0";"574";"92.0";
"10/22/2018 16:11:02";"555";"19";"0";"574";"92.0";
"10/22/2018 16:11:04";"555";"19";"0";"574";"92.0";
"10/22/2018 16:11:06";"554";"19";"0";"573";"92.0";
"10/22/2018 16:11:08";"554";"19";"0";"573";"91.9";
"10/22/2018 16:11:10";"553";"20";"0";"573";"91.9";
"10/22/2018 16:11:13";"553";"20";"0";"573";"91.9";
"10/22/2018 16:11:15";"553";"20";"0";"573";"91.9";
"10/22/2018 16:11:17";"552";"20";"0";"572";"91.9";
"10/22/2018 16:11:19";"552";"20";"0";"572";"92.0";
"10/22/2018 16:11:21";"552";"19";"0";"571";"92.0";
"10/22/2018 16:11:23";"552";"19";"0";"571";"91.9";
"10/22/2018 16:11:24";"552";"19";"0";"571";"91.9";
"10/22/2018 16:11:26";"552";"19";"0";"571";"91.8";
"10/22/2018 16:11:28";"552";"19";"0";"571";"91.8";
"10/22/2018 16:11:30";"553";"19";"0";"572";"91.8";
"10/22/2018 16:11:32";"553";"19";"0";"572";"91.7";
"10/22/2018 16:11:34";"553";"19";"0";"572";"91.8";
"10/22/2018 16:11:36";"553";"19";"0";"572";"91.8";
"10/22/2018 16:11:39";"553";"19";"0";"572";"91.9";
"10/22/2018 16:11:41";"553";"18";"0";"571";"92.0";
"10/22/2018 16:11:43";"553";"19";"0";"572";"92.0";
"10/22/2018 16:11:45";"554";"18";"0";"572";"92.0";
"10/22/2018 16:11:46";"554";"19";"0";"573";"91.9";
"10/22/2018 16:11:48";"555";"18";"0";"573";"91.9";
"10/22/2018 16:11:50";"555";"18";"0";"573";"91.9";
"10/22/2018 16:11:52";"556";"19";"0";"575";"91.9";
"10/22/2018 16:11:55";"556";"18";"0";"574";"92.0";
"10/22/2018 16:11:56";"557";"19";"0";"576";"92.0";
"10/22/2018 16:11:58";"557";"19";"0";"576";"92.0";
"10/22/2018 16:12:00";"557";"18";"0";"575";"91.9";
"10/22/2018 16:12:02";"557";"18";"0";"575";"91.9";
"10/22/2018 16:12:05";"556";"18";"0";"574";"91.9";
"10/22/2018 16:12:07";"556";"18";"0";"574";"91.9";
"10/22/2018 16:12:09";"555";"18";"0";"573";"91.8";
"10/22/2018 16:12:12";"555";"18";"0";"573";"91.7";
"10/22/2018 16:12:14";"555";"18";"0";"573";"91.7";
"10/22/2018 16:12:16";"554";"18";"0";"572";"91.7";
"10/22/2018 16:12:18";"554";"18";"0";"572";"91.7";
"10/22/2018 16:12:21";"555";"18";"0";"573";"91.7";
"10/22/2018 16:12:23";"555";"18";"0";"573";"91.7";
"10/22/2018 16:12:25";"555";"18";"0";"573";"91.6";
"10/22/2018 16:12:27";"555";"18";"0";"573";"91.6";
"10/22/2018 16:12:29";"555";"18";"0";"573";"91.5";
"10/22/2018 16:12:31";"555";"18";"0";"573";"91.5";
"10/22/2018 16:12:33";"555";"18";"0";"573";"91.4";
"10/22/2018 16:12:36";"555";"18";"0";"573";"91.4";
"10/22/2018 16:12:37";"555";"18";"0";"573";"91.3";
"10/22/2018 16:12:39";"555";"18";"0";"573";"91.4";
"10/22/2018 16:12:41";"555";"18";"0";"573";"91.4";
"10/22/2018 16:12:43";"556";"18";"0";"574";"91.3";
"10/22/2018 16:12:46";"556";"18";"0";"574";"91.2";
"10/22/2018 16:12:48";"557";"18";"0";"575";"91.2";
"10/22/2018 16:12:50";"558";"18";"0";"576";"91.1";
"10/22/2018 16:12:53";"558";"18";"0";"576";"91.2";
"10/22/2018 16:12:55";"559";"18";"0";"577";"91.3";
"10/22/2018 16:12:57";"559";"17";"0";"576";"91.9";
"10/22/2018 16:12:59";"559";"17";"0";"576";"93.4";
"10/22/2018 16:13:02";"558";"17";"0";"575";"95.3";
"10/22/2018 16:13:04";"558";"17";"0";"575";"96.9";
"10/22/2018 16:13:06";"557";"17";"0";"574";"97.9";
"10/22/2018 16:13:08";"557";"17";"0";"574";"97.5";
"10/22/2018 16:13:10";"558";"17";"0";"575";"96.6";
"10/22/2018 16:13:13";"558";"17";"0";"575";"95.1";
"10/22/2018 16:13:16";"558";"17";"0";"575";"94.4";
"10/22/2018 16:13:18";"559";"17";"0";"576";"94.2";
"10/22/2018 16:13:20";"559";"17";"0";"576";"94.3";
"10/22/2018 16:13:22";"559";"17";"0";"576";"95.1";
"10/22/2018 16:13:25";"560";"17";"0";"577";"96.3";
"10/22/2018 16:13:27";"559";"17";"0";"576";"97.7";
"10/22/2018 16:13:29";"559";"17";"0";"576";"97.8";
"10/22/2018 16:13:31";"560";"16";"0";"576";"97.1";
"10/22/2018 16:13:33";"560";"16";"0";"576";"96.1";
"10/22/2018 16:13:36";"560";"16";"0";"576";"95.1";
"10/22/2018 16:13:39";"561";"16";"0";"577";"94.0";
"10/22/2018 16:13:41";"561";"16";"0";"577";"94.3";
"10/22/2018 16:13:43";"562";"16";"0";"578";"95.1";
"10/22/2018 16:13:44";"562";"16";"0";"578";"96.4";
"10/22/2018 16:13:45";"562";"16";"0";"578";"96.9";
"10/22/2018 16:13:46";"562";"16";"0";"578";"97.3";
"10/22/2018 16:13:47";"562";"16";"0";"578";"97.6";
"10/22/2018 16:13:48";"562";"16";"0";"578";"97.7";
"10/22/2018 16:13:49";"562";"16";"0";"578";"97.6";
"10/22/2018 16:13:50";"562";"16";"0";"578";"97.4";
"10/22/2018 16:13:52";"562";"16";"0";"578";"97.0";
"10/22/2018 16:13:53";"563";"16";"0";"579";"96.6";
"10/22/2018 16:13:54";"563";"16";"0";"579";"96.1";
"10/22/2018 16:13:55";"563";"16";"0";"579";"95.6";
"10/22/2018 16:13:56";"563";"16";"0";"579";"95.1";
"10/22/2018 16:13:57";"563";"16";"0";"579";"94.5";
"10/22/2018 16:13:58";"563";"16";"0";"579";"94.2";
"10/22/2018 16:13:59";"563";"16";"0";"579";"94.1";
"10/22/2018 16:14:00";"563";"15";"0";"578";"94.1";
"10/22/2018 16:14:01";"563";"15";"0";"578";"94.3";
"10/22/2018 16:14:03";"563";"15";"0";"578";"94.7";
"10/22/2018 16:14:04";"563";"15";"0";"578";"95.1";
"10/22/2018 16:14:05";"563";"16";"0";"578";"95.8";
"10/22/2018 16:14:06";"563";"16";"0";"579";"96.4";
"10/22/2018 16:14:07";"563";"16";"0";"579";"97.0";
"10/22/2018 16:14:08";"562";"16";"0";"578";"97.5";
"10/22/2018 16:14:09";"562";"16";"0";"578";"97.9";
"10/22/2018 16:14:10";"562";"16";"0";"578";"97.9";
"10/22/2018 16:14:11";"562";"16";"0";"578";"97.8";
"10/22/2018 16:14:12";"562";"16";"0";"578";"97.5";
"10/22/2018 16:14:13";"562";"16";"0";"578";"97.1";
"10/22/2018 16:14:14";"562";"15";"0";"577";"96.6";
"10/22/2018 16:14:16";"562";"15";"0";"577";"96.1";
"10/22/2018 16:14:17";"562";"16";"0";"578";"95.6";
"10/22/2018 16:14:18";"562";"16";"0";"578";"95.1";
"10/22/2018 16:14:19";"562";"16";"0";"578";"94.8";
"10/22/2018 16:14:20";"562";"16";"0";"578";"94.5";
"10/22/2018 16:14:21";"562";"15";"0";"577";"94.0";
"10/22/2018 16:14:22";"562";"15";"0";"577";"93.9";
"10/22/2018 16:14:23";"562";"15";"0";"577";"94.0";
"10/22/2018 16:14:24";"562";"15";"0";"577";"94.4";
"10/22/2018 16:14:25";"562";"15";"0";"577";"94.9";
"10/22/2018 16:14:27";"562";"15";"0";"577";"95.5";
"10/22/2018 16:14:28";"562";"15";"0";"577";"96.2";
"10/22/2018 16:14:29";"561";"16";"0";"577";"96.8";
"10/22/2018 16:14:30";"561";"16";"0";"577";"97.2";
"10/22/2018 16:14:31";"561";"16";"0";"577";"97.5";
"10/22/2018 16:14:32";"561";"16";"0";"577";"97.9";
"10/22/2018 16:14:33";"560";"16";"0";"576";"97.9";
"10/22/2018 16:14:34";"560";"16";"0";"576";"97.8";
"10/22/2018 16:14:35";"560";"16";"0";"576";"97.6";
"10/22/2018 16:14:36";"560";"16";"0";"576";"97.2";
"10/22/2018 16:14:37";"559";"16";"0";"575";"96.7";
"10/22/2018 16:14:39";"559";"16";"0";"575";"96.2";
"10/22/2018 16:14:40";"559";"17";"0";"576";"95.7";
"10/22/2018 16:14:41";"559";"17";"0";"576";"95.2";
"10/22/2018 16:14:42";"559";"17";"0";"576";"94.9";
"10/22/2018 16:14:43";"558";"17";"0";"575";"94.5";
"10/22/2018 16:14:44";"558";"17";"0";"575";"93.9";
"10/22/2018 16:14:45";"558";"17";"0";"575";"93.8";
"10/22/2018 16:14:46";"558";"17";"0";"575";"94.0";
"10/22/2018 16:14:47";"557";"17";"0";"574";"94.4";
"10/22/2018 16:14:48";"557";"17";"0";"574";"95.0";
"10/22/2018 16:14:50";"557";"17";"0";"574";"95.6";
"10/22/2018 16:14:51";"556";"18";"0";"573";"96.3";
"10/22/2018 16:14:52";"555";"18";"0";"573";"96.9";
"10/22/2018 16:14:53";"555";"18";"0";"573";"97.4";
"10/22/2018 16:14:54";"555";"18";"0";"573";"97.8";
"10/22/2018 16:14:55";"555";"18";"0";"573";"98.0";
"10/22/2018 16:14:56";"554";"19";"0";"573";"97.8";
"10/22/2018 16:14:57";"554";"19";"0";"573";"97.4";
"10/22/2018 16:14:58";"553";"19";"0";"572";"96.9";
"10/22/2018 16:14:59";"553";"19";"0";"572";"96.4";
"10/22/2018 16:15:00";"552";"19";"0";"571";"95.8";
"10/22/2018 16:15:02";"551";"19";"0";"570";"95.3";
"10/22/2018 16:15:03";"549";"20";"0";"569";"94.9";
"10/22/2018 16:15:04";"548";"20";"0";"568";"94.6";
"10/22/2018 16:15:05";"546";"20";"0";"566";"94.2";
"10/22/2018 16:15:06";"543";"21";"0";"564";"94.1";
"10/22/2018 16:15:07";"543";"21";"0";"564";"94.4";
"10/22/2018 16:15:08";"541";"22";"0";"563";"94.8";
"10/22/2018 16:15:09";"538";"22";"0";"560";"95.2";
"10/22/2018 16:15:10";"534";"22";"0";"556";"95.8";
"10/22/2018 16:15:11";"531";"23";"0";"554";"96.4";
"10/22/2018 16:15:12";"527";"23";"0";"550";"96.9";
"10/22/2018 16:15:14";"523";"24";"0";"547";"97.2";
"10/22/2018 16:15:15";"513";"26";"0";"543";"97.5";
"10/22/2018 16:15:16";"507";"27";"0";"534";"97.7";
"10/22/2018 16:15:17";"502";"29";"0";"531";"97.8";
"10/22/2018 16:15:18";"497";"30";"0";"527";"97.7";
"10/22/2018 16:15:19";"491";"32";"0";"523";"97.1";
"10/22/2018 16:15:20";"486";"33";"0";"519";"96.7";
"10/22/2018 16:15:21";"480";"35";"0";"515";"96.1";
"10/22/2018 16:15:22";"480";"36";"0";"516";"95.6";
"10/22/2018 16:15:23";"475";"38";"0";"513";"95.1";
"10/22/2018 16:15:24";"470";"38";"0";"508";"94.7";
"10/22/2018 16:15:26";"465";"40";"0";"505";"94.3";
"10/22/2018 16:15:27";"456";"43";"0";"503";"94.0";
"10/22/2018 16:15:28";"452";"45";"0";"497";"94.0";
"10/22/2018 16:15:29";"448";"46";"0";"494";"94.1";
"10/22/2018 16:15:30";"444";"48";"0";"492";"94.4";
"10/22/2018 16:15:31";"441";"50";"0";"491";"95.5";
"10/22/2018 16:15:32";"438";"52";"0";"490";"96.1";
"10/22/2018 16:15:33";"435";"53";"0";"488";"96.6";
"10/22/2018 16:15:34";"435";"55";"0";"490";"97.1";
"10/22/2018 16:15:35";"429";"57";"0";"486";"97.4";
"10/22/2018 16:15:37";"429";"59";"0";"488";"97.6";
"10/22/2018 16:15:38";"425";"62";"0";"485";"97.7";
"10/22/2018 16:15:39";"420";"62";"0";"482";"97.8";
"10/22/2018 16:15:40";"417";"64";"0";"481";"97.6";
"10/22/2018 16:15:41";"415";"65";"0";"480";"97.4";
"10/22/2018 16:15:42";"412";"67";"0";"479";"96.5";
"10/22/2018 16:15:43";"410";"68";"0";"478";"96.0";
"10/22/2018 16:15:44";"407";"70";"0";"477";"95.5";
"10/22/2018 16:15:45";"405";"71";"0";"476";"95.0";
"10/22/2018 16:15:46";"405";"71";"0";"476";"94.7";
"10/22/2018 16:15:47";"401";"74";"0";"475";"94.3";
"10/22/2018 16:15:48";"399";"75";"0";"474";"94.0";
"10/22/2018 16:15:50";"397";"76";"0";"473";"94.0";
"10/22/2018 16:15:51";"396";"79";"0";"474";"94.2";
"10/22/2018 16:15:52";"394";"80";"0";"474";"94.5";
"10/22/2018 16:15:53";"392";"80";"0";"472";"95.0";
"10/22/2018 16:15:54";"391";"81";"0";"472";"95.6";
"10/22/2018 16:15:55";"390";"82";"0";"472";"96.6";
"10/22/2018 16:15:56";"388";"83";"0";"471";"97.0";
"10/22/2018 16:15:57";"387";"85";"0";"472";"97.4";
"10/22/2018 16:15:58";"385";"86";"0";"471";"97.6";
"10/22/2018 16:15:59";"385";"87";"0";"472";"97.7";
"10/22/2018 16:16:00";"382";"88";"0";"470";"97.7";
"10/22/2018 16:16:02";"381";"89";"0";"470";"97.5";
"10/22/2018 16:16:03";"379";"91";"0";"469";"97.2";
"10/22/2018 16:16:04";"376";"92";"0";"468";"96.8";
"10/22/2018 16:16:05";"376";"93";"0";"469";"96.2";
"10/22/2018 16:16:06";"374";"94";"0";"468";"95.7";
"10/22/2018 16:16:07";"373";"94";"0";"467";"95.1";
"10/22/2018 16:16:08";"372";"94";"0";"466";"94.3";
"10/22/2018 16:16:09";"370";"95";"0";"465";"94.0";
"10/22/2018 16:16:10";"369";"96";"0";"465";"93.8";
"10/22/2018 16:16:11";"368";"97";"0";"465";"93.8";
"10/22/2018 16:16:12";"368";"98";"0";"466";"94.1";
"10/22/2018 16:16:13";"366";"98";"0";"464";"94.5";
"10/22/2018 16:16:15";"365";"99";"1";"464";"95.0";
"10/22/2018 16:16:16";"363";"100";"0";"464";"95.6";
"10/22/2018 16:16:17";"363";"101";"0";"464";"96.1";
"10/22/2018 16:16:18";"362";"102";"0";"464";"96.6";
"10/22/2018 16:16:19";"361";"103";"0";"464";"96.9";
"10/22/2018 16:16:20";"361";"103";"0";"464";"97.4";
"10/22/2018 16:16:21";"360";"104";"1";"464";"97.5";
"10/22/2018 16:16:22";"359";"104";"0";"463";"97.4";
"10/22/2018 16:16:23";"358";"104";"0";"462";"97.2";
"10/22/2018 16:16:24";"358";"105";"0";"463";"96.8";
"10/22/2018 16:16:25";"356";"106";"0";"462";"96.3";
"10/22/2018 16:16:27";"356";"107";"1";"463";"95.7";
"10/22/2018 16:16:28";"353";"108";"1";"462";"95.2";
"10/22/2018 16:16:29";"353";"108";"1";"461";"94.8";
"10/22/2018 16:16:30";"352";"109";"1";"461";"94.4";
"10/22/2018 16:16:31";"352";"109";"1";"461";"94.0";
"10/22/2018 16:16:32";"351";"109";"2";"460";"93.8";
"10/22/2018 16:16:33";"351";"110";"3";"461";"93.9";
"10/22/2018 16:16:34";"351";"110";"2";"461";"94.2";
"10/22/2018 16:16:35";"350";"111";"2";"461";"94.7";
"10/22/2018 16:16:36";"350";"111";"2";"461";"95.2";
"10/22/2018 16:16:37";"350";"111";"2";"461";"95.8";
"10/22/2018 16:16:39";"350";"112";"2";"462";"96.3";
"10/22/2018 16:16:40";"349";"112";"4";"462";"96.7";
"10/22/2018 16:16:41";"349";"113";"4";"462";"97.1";
"10/22/2018 16:16:42";"348";"113";"2";"461";"97.3";
"10/22/2018 16:16:43";"348";"114";"2";"462";"97.4";
"10/22/2018 16:16:44";"347";"114";"3";"461";"97.3";
"10/22/2018 16:16:45";"347";"115";"3";"462";"97.0";
"10/22/2018 16:16:46";"346";"115";"4";"461";"96.6";
"10/22/2018 16:16:47";"346";"115";"4";"461";"96.1";
"10/22/2018 16:16:48";"345";"115";"3";"460";"95.6";
"10/22/2018 16:16:50";"345";"116";"3";"461";"95.0";
"10/22/2018 16:16:51";"344";"117";"3";"460";"94.6";
"10/22/2018 16:16:52";"343";"117";"3";"460";"94.1";
"10/22/2018 16:16:53";"343";"117";"3";"460";"93.7";
"10/22/2018 16:16:54";"342";"117";"3";"459";"93.5";
"10/22/2018 16:16:55";"342";"117";"3";"459";"93.7";
"10/22/2018 16:16:56";"341";"118";"2";"459";"94.2";
"10/22/2018 16:16:57";"341";"118";"3";"459";"94.8";
"10/22/2018 16:16:58";"341";"118";"3";"459";"95.4";
"10/22/2018 16:16:59";"341";"118";"3";"459";"95.9";
"10/22/2018 16:17:00";"340";"118";"3";"458";"96.4";
"10/22/2018 16:17:02";"340";"119";"2";"459";"96.9";
"10/22/2018 16:17:03";"340";"119";"3";"459";"97.2";
"10/22/2018 16:17:04";"339";"119";"3";"459";"97.4";
"10/22/2018 16:17:05";"339";"120";"3";"459";"97.5";
"10/22/2018 16:17:06";"338";"120";"3";"458";"97.4";
"10/22/2018 16:17:07";"337";"120";"3";"457";"96.9";
"10/22/2018 16:17:08";"337";"120";"4";"457";"96.5";
"10/22/2018 16:17:09";"336";"120";"4";"456";"96.0";
"10/22/2018 16:17:10";"336";"120";"5";"456";"95.4";
"10/22/2018 16:17:11";"335";"121";"4";"456";"94.9";
"10/22/2018 16:17:12";"335";"121";"3";"456";"94.4";
"10/22/2018 16:17:14";"334";"121";"3";"455";"93.9";
"10/22/2018 16:17:15";"334";"121";"4";"455";"93.6";
"10/22/2018 16:17:16";"333";"121";"5";"454";"93.5";
"10/22/2018 16:17:17";"333";"121";"5";"454";"93.7";
"10/22/2018 16:17:18";"333";"122";"4";"455";"94.0";
"10/22/2018 16:17:19";"333";"122";"3";"455";"95.1";
"10/22/2018 16:17:20";"333";"122";"3";"455";"95.6";
"10/22/2018 16:17:21";"333";"122";"3";"455";"96.1";
"10/22/2018 16:17:22";"333";"122";"3";"455";"96.5";
"10/22/2018 16:17:23";"333";"122";"5";"455";"96.8";
"10/22/2018 16:17:24";"333";"122";"5";"455";"97.0";
"10/22/2018 16:17:26";"333";"122";"4";"455";"97.1";
"10/22/2018 16:17:27";"333";"122";"4";"455";"97.1";
"10/22/2018 16:17:28";"332";"122";"4";"454";"97.1";
"10/22/2018 16:17:29";"332";"123";"5";"455";"96.9";
"10/22/2018 16:17:30";"332";"123";"5";"455";"96.5";
"10/22/2018 16:17:31";"331";"123";"5";"454";"95.5";
"10/22/2018 16:17:32";"331";"123";"5";"454";"95.0";
"10/22/2018 16:17:34";"331";"123";"5";"454";"94.5";
"10/22/2018 16:17:35";"331";"123";"5";"454";"93.7";
"10/22/2018 16:17:36";"331";"124";"8";"455";"93.5";
"10/22/2018 16:17:37";"331";"124";"9";"455";"93.5";
"10/22/2018 16:17:39";"330";"124";"9";"454";"93.8";
"10/22/2018 16:17:40";"330";"124";"6";"454";"94.2";
"10/22/2018 16:17:41";"331";"124";"6";"455";"94.8";
"10/22/2018 16:17:42";"331";"124";"8";"455";"95.3";
"10/22/2018 16:17:43";"331";"124";"9";"455";"95.8";
"10/22/2018 16:17:44";"331";"124";"8";"455";"96.7";
"10/22/2018 16:17:45";"331";"125";"8";"456";"97.0";
"10/22/2018 16:17:46";"331";"125";"6";"456";"97.2";
"10/22/2018 16:17:47";"331";"125";"6";"456";"97.3";
"10/22/2018 16:17:48";"331";"125";"8";"456";"97.3";
"10/22/2018 16:17:49";"331";"125";"8";"456";"97.2";
"10/22/2018 16:17:51";"330";"125";"8";"455";"97.0";
"10/22/2018 16:17:52";"329";"125";"9";"455";"96.6";
"10/22/2018 16:17:53";"329";"125";"9";"454";"96.0";
"10/22/2018 16:17:54";"329";"125";"9";"454";"95.5";
"10/22/2018 16:17:55";"328";"126";"9";"454";"94.9";
"10/22/2018 16:17:56";"328";"126";"9";"454";"93.9";
"10/22/2018 16:17:57";"327";"126";"9";"453";"93.5";
"10/22/2018 16:17:58";"327";"126";"8";"453";"93.4";
"10/22/2018 16:17:59";"327";"126";"8";"453";"93.4";
"10/22/2018 16:18:00";"327";"126";"9";"453";"93.8";
"10/22/2018 16:18:01";"326";"126";"9";"452";"94.2";
"10/22/2018 16:18:03";"326";"126";"9";"452";"94.8";
"10/22/2018 16:18:04";"326";"126";"9";"452";"95.3";
"10/22/2018 16:18:05";"326";"126";"9";"452";"95.8";
"10/22/2018 16:18:06";"326";"126";"9";"452";"96.3";
"10/22/2018 16:18:07";"326";"126";"9";"452";"96.6";
"10/22/2018 16:18:08";"326";"126";"9";"452";"97.1";
"10/22/2018 16:18:09";"326";"126";"8";"452";"97.2";
"10/22/2018 16:18:10";"325";"126";"8";"451";"97.2";
"10/22/2018 16:18:11";"325";"126";"8";"451";"97.0";
"10/22/2018 16:18:12";"325";"126";"8";"451";"96.7";
"10/22/2018 16:18:13";"324";"126";"6";"450";"96.3";
"10/22/2018 16:18:15";"324";"126";"6";"450";"95.8";
"10/22/2018 16:18:16";"324";"126";"8";"450";"95.2";
